관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11530-00023,고척,문화공원,,서울특별시 구로구 고척동 100,37.49813087,126.8585712,3733,,,,,,2018-06-01,서울특별시 구로구청,02-860-2396,2025-05-29
11530-00024,항동,체육공원,,서울특별시 구로구 항동 162,37.47613508,126.8220008,12813,체력단련시설 21점,,,,,2010-05-26,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00025,개봉,기타,,서울특별시 구로구 개봉동 492-1,37.49958755,126.849609,3684.6,,,,,,2016-12-30,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00026,개웅,어린이공원,,서울특별시 구로구 개봉동 340-8,37.489928,126.852866,1797.4,체력단련시설 3점,모래밭 1기+시소 1기+조합놀이 2기,화장실 1개소,,,1970-09-20,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00027,소막골,어린이공원,,서울특별시 구로구 개봉동 271-17,37.48853123,126.852386,516,체력단련시설 3점,조합놀이 1기,,,,1978-06-13,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00028,절골,어린이공원,,서울특별시 구로구 개봉동 312-25,37.482821,126.851652,369,체력단련시설 4점,모래밭 1기+조합놀이 1기,,,,1978-11-22,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00029,가린열,어린이공원,,서울특별시 구로구 개봉동 458-4,37.500611,126.8542042,332.9,체력단련시설 3점,조합놀이 1기,,,,1979-08-30,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00030,오금,어린이공원,,서울특별시 구로구 고척동 57-22,37.505038,126.866221,348,체력단련시설 3점,모래밭 1기+조합놀이 1기,,,,1980-07-26,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00031,능골,어린이공원,,서울특별시 구로구 고척동 220-3,37.506852,126.854254,357,체력단련시설 6점,시소 1기+조합놀이 1기,,,,1979-05-03,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00032,골목,어린이공원,,서울특별시 구로구 고척동 224-3,37.507017,126.853545,266,체력단련시설 2점,그네 1기+모래밭 1기+조합놀이 1기,,,,1978-09-05,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00033,도레미,어린이공원,,서울특별시 구로구 고척동 331-1,37.508017,126.852322,326.3,체력단련시설 3점,조합놀이 1기,,,,1970-03-18,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00034,꿈마을,어린이공원,,서울특별시 구로구 구로동 777-1,37.487173,126.8901545,909,체력단련시설 6점,모래밭 1기+시소1기+조합놀이 1기,,,,1970-03-18,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00035,환경,어린이공원,,서울특별시 구로구 구로동 797-1,37.48502191,126.888408,528,체력단련시설 2점,시소 1기+조합놀이 1기,,,,1990-10-22,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00036,희망,어린이공원,,서울특별시 구로구 구로동 745-74,37.48703809,126.886243,669,체력단련시설 3점,그네 1기+조합놀이 1기,,,,1965-07-08,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00037,삼각,어린이공원,,서울특별시 구로구 구로동 47,37.50135772,126.8920128,2633.5,체력단련시설 3점,그네 1기+모래밭 1기+시소 1기+조합놀이 1기,,,,1982-07-08,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00038,삭새,어린이공원,,서울특별시 구로구 궁동 237-6,37.496337,126.825012,2077,체력단련시설 11점,모래밭 1기+조합놀이 1기,,,,1979-08-30,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00039,수른,어린이공원,,서울특별시 구로구 궁동 279-6,37.49794413,126.829601,332,체력단련시설 2점,조합놀이 1기,,,,1991-05-29,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00040,온수,어린이공원,,서울특별시 구로구 온수동 73-5,37.494631,126.8177077,475,체력단련시설 2점,모래밭 1기+시소 1기+조합놀이 1기,,,,1978-06-07,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00041,화원,어린이공원,,서울특별시 구로구 구로동 478-1,37.49791653,126.8804405,4544,체력단련시설 5점,모래밭 1기+시소 1기+조합놀이 1기,,,,1981-03-10,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00042,신도림,어린이공원,,서울특별시 구로구 신도림동 646-1,37.51070916,126.8883753,2292,체력단련시설 6점,조합놀이 1기,,,,2000-04-07,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00043,구로리,어린이공원,,서울특별시 구로구 구로동 139-82,37.4904165,126.891578,7782,체력단련시설 9점,그네 1기+모래밭 1기+시소 2기+조합놀이 1기,,,,1977-11-19,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00044,애경,어린이공원,,서울특별시 구로구 구로동 501-22,37.500156,126.8846598,2996,체력단련시설 6점,그네 1기+조합놀이 1기,,,,2002-10-09,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00045,미래사랑,어린이공원,,서울특별시 구로구 신도림동 314-2,37.50984705,126.8890762,5870,체력단련시설 5점,조합놀이 1기,,,,2004-02-16,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00046,솔길,어린이공원,,서울특별시 구로구 구로동 391-1,37.48918401,126.8804792,1999,체력단련시설 5점,그네 1기+모래밭 1기+조합놀이 2기,,,,1981-03-10,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00047,오동나무,어린이공원,,서울특별시 구로구 오류동 353-4,37.485594,126.838383,1815,,조합놀이 1기+흔들놀이 6기+시소 1기,,,,2004-11-20,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00048,버들,어린이공원,,서울특별시 구로구 천왕동 277-14,37.48155019,126.8406417,6167,,조합놀이 2기+흔들놀이 6기+시소 1기+그네 1기,,,,2004-11-20,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00049,이펜시아,어린이공원,,서울특별시 구로구 천왕동 2-5,37.483092,126.8473137,1506,,조합놀이 1기,,,,2006-11-13,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00050,와룡,소공원,,서울특별시 구로구 온수동 155-3,37.4979921,126.8214922,2500.1,체력단련시설 4점,,,,,2008-08-28,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00051,갈매,소공원,,서울특별시 구로구 온수동 155-4,37.49669974,126.8228085,3200.1,체력단련시설 8점,,,,,2008-08-28,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00052,개봉동과장미,소공원,,서울특별시 구로구 개봉동 345-14,37.48810124,126.854735,657.2,체력단련시설 5점,조합놀이 1기,,,,2010-05-13,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00053,무궁화,소공원,,서울특별시 구로구 고척동 341-2,37.50495918,126.8650559,1166,체력단련시설 3점,,,,,2006-09-21,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00054,구로동(다울),소공원,,서울특별시 구로구 구로동 1286-1,37.49253575,126.888217,243.39,체력단련시설 4점,,,,,2008-03-31,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00055,현화,소공원,,서울특별시 구로구 고척동 342-1,37.50432419,126.8600969,720,체력단련시설 7점,,,,,2005-07-28,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00056,개봉,소공원,,"서울특별시 구로구 개봉동 492-1,-2",37.49958755,126.849609,3023,,,,,,2008-11-06,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00057,천왕역,소공원,,서울특별시 구로구 천왕동 13-56,37.48530509,126.8400322,1711.6,,,,,,2006-11-13,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00058,개명,소공원,,서울특별시 구로구 개봉동 314-14,37.48292941,126.8481689,5415,,,,,,2006-11-13,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00059,오류동(대체공원),소공원,,서울특별시 구로구 오류동 332-36,37.4934436,126.842953,895,체력단련시설 4점,,,,,2018-08-23,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00060,연지마을,소공원,,서울특별시 구로구 천왕동 7-36,37.482231,126.843715,431,,,파고라 1개소,,,2020-09-24,서울특별시 구로구청,02-860-3090,2025-05-29
11530-00061,푸른수목원,근린공원,,서울특별시 구로구 항동 31,37.48196844,126.8236695,100809,,,,,,2005-06-23,서울특별시 푸른수목원,02-2686-3200,2025-05-29
