관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11170-00011,꿈나무공원,어린이공원,,서울특별시 용산구 이촌동 301-86,37.520795,126.971721,1412,,조합놀이대,음수대,,,1972-02-16,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00012,새싹어린이공원,어린이공원,서울특별시 용산구 이촌로14길 11-22,서울특별시 용산구 이촌동 206-1,37.526961,126.954522,480,,조합놀이대+그네 등,,,,1973-03-23,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00013,삼각지어린이공원,어린이공원,,서울특별시 용산구 용산동3가 1-96,37.534406,126.9754551,803,,조합놀이대+그네 등,화장실+음수대,,,1973-06-04,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00014,응봉공원,근린공원,,서울특별시 용산구 한남동 산8-1,37.544987,127.0047763,187834,테니스장+배드민턴장 등,조합놀이대+모래놀이터 등,주차장+화장실,,,1977-07-09,서울특별시 용산구청,02-2199-7593,2025-08-18
11170-00015,동빙고공원,근린공원,,서울특별시 용산구 용산동6가 69-163,37.517396,126.983984,55740,체육관,"어린이놀이터, 유아놀이터",주차장,청소년수련시설,,1977-07-09,서울특별시 용산구청,02-2199-7603,2025-08-18
11170-00016,두텁바위어린이공원,어린이공원,,서울특별시 용산구 동자동 50,37.552054,126.972944,2623,,조합놀이대,,,,1978-07-30,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00017,효창어린이공원,어린이공원,,서울특별시 용산구 효창동 5-712,37.54279367,126.9585555,525,,,,,,1981-01-30,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00018,이촌공원,어린이공원,,서울특별시 용산구 이촌동 301-60,37.518766,126.979792,1736,,조합놀이대,음수대,,,1984-03-30,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00019,새푸리공원,소공원,,서울특별시 용산구 이촌동 399,37.5215843,126.967831,231,,조합놀이대,,,,1992-12-24,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00020,도원어린이공원,어린이공원,,서울특별시 용산구 도원동 21,37.537154,126.9546234,1500,,조합놀이대+그네 등,화장실,,,1994-01-10,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00021,강변공원,소공원,,서울특별시 용산구 이촌동 408,37.521338,126.975039,1766,,조합놀이대,음수대,,,1995-02-22,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00022,솔밭어린이공원,어린이공원,,서울특별시 용산구 한강로1가 30-3,37.537229,126.973668,2090,,조합놀이대,,,,2001-07-10,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00023,신창동어린이공원,어린이공원,,서울특별시 용산구 신창동 100,37.5366983,126.954145,257,,,,,,2003-02-20,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00024,서빙고공원,근린공원,,서울특별시 용산구 용산동5가 24-2,37.524782,126.9712832,11879,,,음수대,,,2003-05-10,서울특별시 용산구청,02-2199-7603,2025-08-18
11170-00025,기와터공원,근린공원,,서울특별시 용산구 한강로3가 63-388,37.52581297,126.969661,2225,,,음수대,,,2003-06-05,서울특별시 용산구청,02-2199-7603,2025-08-18
11170-00026,문배어린이공원,어린이공원,,서울특별시 용산구 문배동 24-1,37.536628,126.9698073,842,,조합놀이대+그네 등,,,,2003-06-30,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00027,서계가로어린이공원,어린이공원,,서울특별시 용산구 서계동 276-7,37.551285,126.964252,183,,,,,,2004-11-20,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00028,후암어린이공원,어린이공원,,서울특별시 용산구 후암동 406-80,37.54722997,126.9836734,182,,,,,,2005-10-31,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00029,비상공원,소공원,,서울특별시 용산구 이촌동 417,37.522342,126.971394,889,,조합놀이대,,,,2006-03-23,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00030,청탑공원,소공원,,서울특별시 용산구 이촌동 425,37.517808,126.977273,546,,,,,,2006-03-23,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00031,사촌공원,소공원,,서울특별시 용산구 이촌동 429,37.520666,126.9709256,1500,,조합놀이대,,,,2006-03-23,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00032,강변복지공원,소공원,,서울특별시 용산구 이촌동 421,37.521114,126.9658983,377,,조합놀이대,,,,2006-03-23,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00033,이촌한우리공원,소공원,,서울특별시 용산구 이촌동 437,37.5172264,126.981103,4325,,,음수대,,,2006-03-23,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00034,해님공원,소공원,,서울특별시 용산구 문배동 45,37.539145,126.970123,1255,,그네,,,,2009-05-07,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00035,달님공원,소공원,,서울특별시 용산구 문배동 46,37.538428,126.969601,1195,,그네,,,,2009-05-07,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00036,별님공원,소공원,,서울특별시 용산구 문배동 11-1,37.538165,126.969201,1137,,,,,,2009-05-07,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00037,이태원마을숲,소공원,,서울특별시 용산구 이태원동 260-87,37.5412484,126.991493,867,,,,,,2010-05-13,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00038,독서당공원,소공원,,서울특별시 용산구 한남동 1-32,37.5345083,127.012481,469,,그네,,,,2010-05-13,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00039,한남공원,소공원,,서울특별시 용산구 한남동 15-5,37.537238,127.013882,432,,조합놀이대,,,,2010-05-13,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00040,이태원어린이놀이터,소공원,,서울특별시 용산구 이태원동 190-11,37.535685,126.989937,278,,조합놀이대,,,,2010-05-13,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00041,한강대로공원,소공원,,서울특별시 용산구 한강로동 65-587,37.524103,126.963575,466,,,,,,2011-11-17,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00042,이태원부군당,역사공원,서울특별시 용산구 녹사평대로40다길 33,서울특별시 용산구 이태원동 191-3,37.535801,126.989755,2020,,,,동상+탑기념비,,2013-09-05,서울특별시 용산구청,02-2199-7593,2025-08-18
11170-00043,이봉창역사공원,역사공원,,서울특별시 용산구 효창동 286-7,37.54010272,126.960877,484.4,,,,,,2006-10-26,서울특별시 용산구청,02-2199-7603,2025-08-18
11170-00044,신용산가로공원,기타,,서울특별시 용산구 한강로2가 424-1,37.52947726,126.9690828,2410,,,,,,2010-12-02,서울특별시 용산구청,02-2199-7603,2025-08-18
11170-00045,한강로가로공원,기타,,서울특별시 용산구 한강로3가 65-690,37.524249,126.963959,1076.3,,,,,,2015-08-06,서울특별시 용산구청,02-2199-7603,2025-08-18
11170-00046,한마음어린이공원,어린이공원,,서울특별시 용산구 용산동5가 30-4,37.52856458,126.9696756,2998.5,,,,,,2013-12-12,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00047,우정소공원,소공원,,서울특별시 용산구 효창동 287-2,37.540454,126.9640942,806.1,,,,,,2012-10-19,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00048,녹색소공원,소공원,,서울특별시 용산구 효창동 287-6,37.53937577,126.9625188,1569.9,,,,,,2012-10-19,서울특별시 용산구청,02-2199-7605,2025-08-18
11170-00049,효창6소공원,소공원,,서울특별시 용산구 효창동 3-209,37.54826911,126.9631111,880.5,,"정자,그네",,,,2018-11-02,서울특별시 용산구청,02-2199-7602,2025-08-18
