관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11215-10524,개나리공원,어린이공원,,서울특별시 광진구 구의동 216-5,37.538013,127.0923645,988.8,,"조합놀이대, 흔들놀이기구",,,,1969-01-21,서울특별시 광진구청,02-450-7775,2025-03-10
11215-10525,목련공원,어린이공원,서울특별시 광진구 아차산로59길 49 (구의동),서울특별시 광진구 구의동 223-4,37.54064005,127.0906545,989.8,,"조합놀이대, 그네",화장실,,,1969-01-21,서울특별시 광진구청,02-450-7775,2025-03-10
11215-10526,무궁화공원,어린이공원,서울특별시 광진구 광나루로52길 12 (구의동),서울특별시 광진구 구의동 206-10,37.5412468,127.0945509,1041.7,,"조합놀이대, 그네",화장실,,,1969-01-21,서울특별시 광진구청,02-450-7775,2025-03-10
11215-10527,장미공원,어린이공원,서울특별시 광진구 구의강변로3길 39 (구의동),서울특별시 광진구 구의동 590-2,37.5362728,127.0901418,986.5,,"조합놀이대, 그네, 흔들놀이기구",,,경로당,1969-01-21,서울특별시 광진구청,02-450-7775,2025-03-10
11215-10528,푸른동산공원,어린이공원,서울특별시 광진구 광나루로44길 32 (구의동),서울특별시 광진구 구의동 227-13,37.5429034,127.0911933,933.2,,"조합놀이대, 그네",화장실,,,1969-01-21,서울특별시 광진구청,02-450-7775,2025-03-10
11215-10529,구둘공원,어린이공원,서울특별시 광진구 자양로42길 44 (구의동),서울특별시 광진구 구의동 60-8,37.5481208,127.0921708,788.1,,기타놀이기구,,,,1973-05-18,서울특별시 광진구청,02-450-7775,2025-03-10
11215-10530,산마루공원,어린이공원,,서울특별시 광진구 구의동 560-5,37.555070,127.095143,917,,"조합놀이대, 그네",,,,2015-11-19,서울특별시 광진구청,02-450-7775,2025-03-10
11215-10531,구의공원,어린이공원,서울특별시 광진구 광나루로56길 86 (구의동),서울특별시 광진구 구의동 546-2,37.53650324,127.0947414,10464,배드민턴장,"조합놀이대, 그네, 시소, 흔들놀이기구",화장실,,,1984-08-22,서울특별시 광진구청,02-450-7775,2025-03-10
11215-10532,명성공원,어린이공원,,서울특별시 광진구 구의동 249-25,37.541424,127.0867221,548.4,,"조합놀이대, 그네",,,,2001-10-20,서울특별시 광진구청,02-450-7775,2025-03-10
11215-10533,온달공원,어린이공원,서울특별시 광진구 아차산로73길 15 (광장동),서울특별시 광진구 광장동 242-1,37.54598669,127.1040763,1012,,"조합놀이대, 그네, 흔들놀이기구",화장실,,경로당,1978-11-14,서울특별시 광진구청,02-450-7778,2025-03-10
11215-10534,평강공원,어린이공원,,서울특별시 광진구 광장동 387-1,37.54811752,127.1005781,325,,그네,화장실,,,1984-05-18,서울특별시 광진구청,02-450-7778,2025-03-10
11215-10535,약초원공원,어린이공원,,서울특별시 광진구 자양동 74-21,37.532914,127.0664003,826,,"조합놀이대, 흔들놀이기구",,,,1967-01-21,서울특별시 광진구청,02-450-7775,2025-03-10
11215-10536,정말공원,어린이공원,서울특별시 광진구 자양로13다길 34 (자양동),서울특별시 광진구 자양동 619-20,37.53316616,127.0781758,989.4,,"조합놀이대, 그네, 시소, 흔들놀이기구",화장실,,,1969-01-21,서울특별시 광진구청,02-450-7775,2025-03-10
11215-10537,자마장공원,어린이공원,서울특별시 광진구 자양로13길 41 (자양동),서울특별시 광진구 자양동 630,37.53444854,127.0821916,998.8,,"조합놀이대, 시소, 흔들놀이기구",화장실,,,1969-01-21,서울특별시 광진구청,02-450-7775,2025-03-10
11215-10538,장독골공원,어린이공원,서울특별시 광진구 아차산로40길 46 (자양동),서울특별시 광진구 자양동 804-10,37.5356422,127.0778292,997.4,,"조합놀이대, 그네",화장실,,경로당,1969-01-21,서울특별시 광진구청,02-450-7775,2025-03-10
11215-10539,언덕배기공원,어린이공원,서울특별시 광진구 뚝섬로62길 24 (자양동),서울특별시 광진구 자양동 686-52,37.53214981,127.0879487,800.4,,"조합놀이대, 그네, 시소, 흔들놀이기구",화장실,,,1969-01-21,서울특별시 광진구청,02-450-7775,2025-03-10
11215-10540,금모래공원,어린이공원,서울특별시 광진구 뚝섬로56길 28 (자양동),서울특별시 광진구 자양동 651-50,37.53030963,127.0825402,1022.5,,"조합놀이대, 그네",화장실,,경로당,1969-01-21,서울특별시 광진구청,02-450-7775,2025-03-10
11215-10541,동자공원,어린이공원,서울특별시 광진구 자양번영로3길 16 (자양동),서울특별시 광진구 자양동 582-19,37.5318659,127.0742753,985.9,,"조합놀이대, 시소",,,경로당,1969-01-21,서울특별시 광진구청,02-450-7775,2025-03-10
11215-10542,노유산공원,어린이공원,서울특별시 광진구 아차산로32길 17 (자양동),서울특별시 광진구 자양동 5-7,37.5391102,127.0685096,993.1,,"조합놀이대, 그네, 시소, 흔들놀이기구",,,어린이집,1969-01-21,서울특별시 광진구청,02-450-7775,2025-03-10
11215-10543,화양동정자마당소공원,소공원,,서울특별시 광진구 화양동 110-34,37.54652182,127.0718116,2382,,,,,,2002-06-18,서울특별시 광진구청,02-450-7778,2025-03-10
11215-10544,능동정자마당소공원,소공원,,서울특별시 광진구 능동 369-12,37.55343589,127.0793355,1518,,,,,,2005-05-23,서울특별시 광진구청,02-450-7778,2025-03-10
11215-10545,구의가로휴식소공원,소공원,,서울특별시 광진구 구의동 589-4,37.53641296,127.0933277,95.2,,,,,,1971-11-26,서울특별시 광진구청,02-450-7778,2025-03-10
11215-10546,약초원소공원,소공원,,서울특별시 광진구 자양동 553-22,37.53498194,127.0679085,1337,,,,,,1998-03-19,서울특별시 광진구청,02-450-7778,2025-03-10
11215-10547,세모꼴소공원,소공원,,서울특별시 광진구 자양동 859-1,37.53839854,127.0815488,862,,조합놀이대,,,,2018-11-29,서울특별시 광진구청,02-450-7778,2025-03-10
11215-10548,능동소공원,소공원,,서울특별시 광진구 능동 242-26,37.55243686,127.082877,1062,,"조합놀이대, 그네, 시소, 흔들놀이기구",,,,1971-08-01,서울특별시 광진구청,02-450-7778,2025-03-10
11215-10549,홍련산의소공원,소공원,,서울특별시 광진구 구의동 668-5,37.54613706,127.0886173,1291.1,,,,,,2018-12-13,서울특별시 광진구청,02-450-7778,2025-03-10
11215-10550,뚝섬유원지역쉼터소공원,소공원,,서울특별시 광진구 자양동 854-1,37.53189643,127.0673192,802.3,,,,,,2011-01-20,서울특별시 광진구청,02-450-7778,2025-03-10
11215-10551,중곡역소공원(가칭),소공원,,서울특별시 광진구 중곡동 30-79,37.56587772,127.0849113662,1276.7,,"조합놀이대, 흔들놀이기구",,,,2012-09-27,서울특별시 광진구청,02-450-7778,2025-03-10
11215-10552,신양소공원(가칭),소공원,,서울특별시 광진구 자양동 510-38,37.536990,127.068941,310.2,,,,,,2014-03-13,서울특별시 광진구청,02-450-7778,2025-03-10
