관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11650-00026,청  두,어린이공원,,서울특별시 서초구 방배동 463-14,37.48062644,126.9850072,1658,,,,,,1972-02-18,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00027,가  꿀,어린이공원,,서울특별시 서초구 방배동 859-1,37.48797031,126.9875858,994,,,,,,1972-02-18,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00028,새  말,어린이공원,,서울특별시 서초구 방배동 794-16,37.49331535,126.9886123,985,,,,,,1972-02-18,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00029,너른골,어린이공원,,서울특별시 서초구 방배동 144-18,37.48755334,126.9947018,1216,,,,,,1972-02-18,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00030,정  문,어린이공원,,서울특별시 서초구 방배동 985-3,37.48115675,126.9996186,993,,,,,,1972-02-18,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00031,안  산,어린이공원,,서울특별시 서초구 방배동 979-44,37.480099,126.9924823,1616,,,,,,1972-02-18,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00032,방  현,어린이공원,,서울특별시 서초구 방배동 537-50,37.47849967,126.9916733,1782,,,,,,1972-02-18,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00033,동  덕,어린이공원,,서울특별시 서초구 방배동 593-43,37.47556272,126.9937092,936,,,,,,1972-02-18,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00034,사도감,어린이공원,,서울특별시 서초구 서초동 1359-12,37.4857832,127.0312471,947,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00035,예  술,어린이공원,,서울특별시 서초구 서초동 1455-4,37.48330429,127.0146705,1006,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00036,신  중,어린이공원,,서울특별시 서초구 서초동 1484-14,37.48237076,127.010693,975,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00037,장  안,어린이공원,,서울특별시 서초구 서초동 1556-5,37.49169948,127.011444,969,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00038,마산말,어린이공원,,서울특별시 서초구 서초동 1343-8,37.48719478,127.0267204,985,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00039,분토골,어린이공원,,서울특별시 서초구 서초동 1627-4,37.48837886,127.017457,999,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00040,상명달,어린이공원,,서울특별시 서초구 서초동 1488-4,37.48215525,127.0056396,992,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00041,궁  현,어린이공원,,서울특별시 서초구 서초동 1547-2,37.48834283,127.0103823,986,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00042,하명달,어린이공원,,서울특별시 서초구 서초동 1518-1,37.48583499,127.0054546,992,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00043,당  골,어린이공원,,서울특별시 서초구 서초동 1436-6,37.48545764,127.022509,1616,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00044,고무래,어린이공원,,서울특별시 서초구 반포동 30-5,37.50354045,127.0154238,5507,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00045,싸리재,어린이공원,,서울특별시 서초구 잠원동 30-10,37.51342232,127.0182498,992,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00046,주  흥,어린이공원,,서울특별시 서초구 잠원동 33-6,37.51213309,127.0166762,959,,,,,,1977-08-24,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00047,언구비,어린이공원,,서울특별시 서초구 반포동 720,37.50893407,127.0201712,1032,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00048,청  룡,어린이공원,,서울특별시 서초구 반포동 86-1,37.49587178,126.9997213,945,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00049,서  래,어린이공원,,서울특별시 서초구 반포동 71-6,37.49827251,127.0003099,997,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00050,종  열,어린이공원,,서울특별시 서초구 양재동 103-4,37.47404511,127.0337157,848,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00051,암  산,어린이공원,,서울특별시 서초구 우면동 46-12,37.47327477,127.0256786,1506,,,,,,1978-07-05,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00052,성형촌,어린이공원,,서울특별시 서초구 우면동 211,37.46632965,127.0199789,2167,,,,,,1978-07-05,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00053,식유촌,어린이공원,,서울특별시 서초구 우면동 598-3,37.45788781,127.013385,1009,,,,,,1979-04-02,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00054,송  동,어린이공원,,서울특별시 서초구 우면동 491,37.46111166,127.0155507,1042,,,,,,1979-04-02,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00055,세  원,어린이공원,,서울특별시 서초구 신원동 500-5,37.45594398,127.0499506,1369,,,,,,1979-05-23,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00056,본마을,어린이공원,,서울특별시 서초구 신원동 445,37.45454188,127.0531677,1234,,,,,,1979-05-23,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00057,원  터,어린이공원,,서울특별시 서초구 원지동 419-7,37.44358901,127.0552647,553,,,,,,1979-05-23,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00058,청계숲,어린이공원,,서울특별시 서초구 신원동 251,37.44744861,127.0580069,1470,,,,,,1979-05-23,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00059,새쟁이,어린이공원,,서울특별시 서초구 신원동 9-2,37.4355855,127.068648,1586,,,,,,1979-05-23,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00060,염  곡,어린이공원,,서울특별시 서초구 염곡동 143-9,37.4631546,127.0543869,1318,,,,,,1979-05-23,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00061,안  골,어린이공원,,서울특별시 서초구 내곡동 192-1,37.45619493,127.063186,1192,,,,,,1979-02-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00062,홍씨마을,어린이공원,,서울특별시 서초구 내곡동 156-8,37.4531672,127.0656582,1461,,,,,,1979-02-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00063,아랫샘,어린이공원,,서울특별시 서초구 내곡동 1-2173,37.46071017,127.0720756,1059,,,,,,1979-02-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00064,윗  샘,어린이공원,,서울특별시 서초구 내곡동 1-2128,37.45848859,127.0716789,1084,,,,,,1979-02-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00065,남태령,어린이공원,,서울특별시 서초구 방배동 2956-4,37.46642554,126.9883749,1328,,,,,,1972-02-18,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00066,양  재,어린이공원,,서울특별시 서초구 양재동 9-29,37.48335965,127.0392923,990,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00067,동  산,어린이공원,,서울특별시 서초구 양재동 376-3,37.47136085,127.0450508,1890,,,,,,1979-04-02,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00068,잔  디,어린이공원,,서울특별시 서초구 양재동 205-4,37.46624367,127.0354769,1664,,,,,,1978-05-23,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00069,계  리,어린이공원,,서울특별시 서초구 양재동 325,37.46966548,127.0405693,1058,,,,,,1978-07-05,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00070,나  리,어린이공원,,서울특별시 서초구 반포동 789,37.50528152,126.9890691,4155,,,,,,1975-08-18,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00071,만  남,어린이공원,,서울특별시 서초구 반포동 842,37.50159119,126.9857678,2965,,,,,,1975-08-18,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00072,푸  른,어린이공원,,서울특별시 서초구 반포동 1041,37.50071099,126.9912369,1851,,,,,,1975-08-18,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00073,초  롱,어린이공원,,서울특별시 서초구 반포동 1088,37.50071099,126.9912369,2575,,,,,,1975-08-18,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00074,한  수,어린이공원,,서울특별시 서초구 반포동 1226,37.50159119,126.9857678,4400,,,,,,1975-08-18,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00075,파랑새,어린이공원,,서울특별시 서초구 반포동 4-2,37.50511775,126.9948227,4188,,,,,,1986-05-12,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00076,반  원,어린이공원,,서울특별시 서초구 잠원동 72-1,37.50917278,127.0036765,6021,,,,,,1986-05-12,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00077,장  미,어린이공원,,서울특별시 서초구 반포동 915,37.50528152,126.9890691,4083,,,,,,1986-05-12,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00078,비  석,어린이공원,,서울특별시 서초구 양재동 90-1,37.47876656,127.0410897,1501,,,,,,1991-01-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00079,구  룡,어린이공원,,서울특별시 서초구 양재동 399,37.47163961,127.0485047,1651,,,,,,1991-01-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00080,교  대,어린이공원,,서울특별시 서초구 서초동 1712-1,37.49430244,127.0115431,993,,,,,,1971-08-20,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00081,코  아,어린이공원,,서울특별시 서초구 잠원동 72-4,37.5089194,127.0040224,1717,,,,,,1985-11-08,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00082,미  도,어린이공원,,서울특별시 서초구 반포동 53-1,37.50179061,127.0107365,988,,,,,,1986-05-12,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00083,개  뜰,어린이공원,,서울특별시 서초구 양재동 260,37.47399067,127.0411988,1530,,,,,,1988-01-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00084,버  들,어린이공원,,서울특별시 서초구 양재동 298,37.47378665,127.0457123,1487,,,,,,1988-01-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00085,샛  별,어린이공원,,서울특별시 서초구 양재동 370-4,37.47031056,127.0446122,1500,,,,,,1988-01-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00086,두둑재,어린이공원,,서울특별시 서초구 양재동 357,37.4679422,127.0440433,1704,,,,,,1988-01-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00087,횃  불,어린이공원,,서울특별시 서초구 양재동 66-4,37.47830294,127.0375087,1497,,,,,,1988-01-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00088,용  말,어린이공원,,서울특별시 서초구 양재동 218-3,37.46283492,127.0346811,1995,,,,,,1988-01-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00089,새  터,어린이공원,,서울특별시 서초구 잠원동 70-6,37.5080907,127.0068092,1100,,,,,,1995-05-29,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00090,늘푸른,어린이공원,,서울특별시 서초구 잠원동 70-7,37.50830371,127.0055352,1600,,,,,,1995-05-29,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00091,아  름,어린이공원,,서울특별시 서초구 잠원동 70-8,37.50743057,127.0047589,1100,,,,,,1995-05-29,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00092,바우뫼,어린이공원,,서울특별시 서초구 우면동 60,37.47065236,127.0234499,2024,,,,,,1989-03-21,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00093,동  문,어린이공원,,서울특별시 서초구 우면동 70-1,37.47257227,127.0266908,1515,,,,,,1989-03-21,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00094,효  자,어린이공원,,서울특별시 서초구 우면동 55,37.47351988,127.0244307,2481,,,,,,1989-03-21,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00095,능  안,어린이공원,,서울특별시 서초구 내곡동 168-10,37.4545086,127.0657519,1156,,,,,,2005-05-19,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00096,효  령,어린이공원,,서울특별시 서초구 방배동 960-14,37.48365972,126.9883999,1433,,,,,,2005-11-03,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00097,새  싹,어린이공원,,서울특별시 서초구 서초동 1686-10,37.49750742,127.0182664,840,,,,,,2005-05-12,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00098,섶다리,어린이공원,,서울특별시 서초구 우면동 716,37.46369005,127.0275358,1730,,,,,,2005-12-30,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00099,샛  말,어린이공원,,서울특별시 서초구 우면동 732,37.46193754,127.0245635,1645,,,,,,2005-12-30,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00100,누리숲,어린이공원,,서울특별시 서초구 서초동 1301-25,37.50201456,127.0210886,2233,,,,,,2004-12-29,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00101,햇  님,어린이공원,,서울특별시 서초구 방배동 424-29,37.48297335,126.9851406,2119,,,,,,2006-07-13,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00102,아  람,어린이공원,,서울특별시 서초구 내곡동 412,37.45141951,127.0650828,1534,,,,,,1900-01-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00103,가  온,어린이공원,,서울특별시 서초구 신원동 572,37.45385057,127.0590231,1554,,,,,,1900-01-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00104,으  뜸,어린이공원,,서울특별시 서초구 서초동 1755-2,37.48893044,127.0284191,1749,,,,,,2004-12-27,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00105,서초무지개,어린이공원,,서울특별시 서초구 서초동 1335,37.4835872,127.0326987,4395,,,,,,2004-12-27,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00106,언  남,소공원,,서울특별시 서초구 염곡동 53-3,37.46387163,127.0547305,306,,,,,,1986-01-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00107,느티나무,소공원,,서울특별시 서초구 염곡동 56-3,37.46397071,127.0545626,396,,,,,,1978-05-30,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00108,오솔길,소공원,,서울특별시 서초구 반포동 30-28,37.50335164,127.014708,2803,,,,,,2006-03-29,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00109,큰마을,소공원,,서울특별시 서초구 우면동 669,37.46694913,127.0212331,1964,,,,,,2007-12-12,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00110,꽃마을1,소공원,,서울특별시 서초구 서초동 1500-6,37.490488,127.0071046,2441,,,,,,2000-06-23,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00111,꽃마을2,소공원,,서울특별시 서초구 서초동 1499-17,37.49094168,127.0056374,381,,,,,,2010-09-24,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00112,솔  말,소공원,,서울특별시 서초구 우면동 793,37.45972983,127.0259861,2720,,,,,,2009-09-28,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00113,달  님,소공원,,서울특별시 서초구 방배동 424-30,37.4835872,126.9864631,260,,,,,,2006-07-13,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00114,잠  원,소공원,,서울특별시 서초구 잠원동 158-1,37.51579619,127.0118739,1500,,,,,,2016-01-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00115,서릿개,소공원,,서울특별시 서초구 잠원동 159-1,37.51320071,127.0057007,3912,,,,,,2004-12-27,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00116,누  에,소공원,,서울특별시 서초구 잠원동 160-3,37.50917125,127.008430,1720,,,,,,2004-12-27,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00117,새  봄,소공원,,서울특별시 서초구 방배동 3278-1,37.47923779,127.0023586,1472,,,,,,2007-08-30,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00118,햇  살,소공원,,서울특별시 서초구 내곡동 403,37.45477224,127.0648718,1095,,,,,,2016-01-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00119,산  새,소공원,,서울특별시 서초구 신원동 664,37.44596958,127.0576452,1166,,,,,,2016-01-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00120,벌  말,소공원,,서울특별시 서초구 신원동 626,37.44915846,127.0578674,1033,,,,,,2016-01-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00121,잠원성심,소공원,,서울특별시 서초구 잠원동 161-1,37.51782658,127.0135614,2000,,,,,,2004-12-27,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00122,잠원흥동,소공원,,서울특별시 서초구 잠원동 162-1,37.50774296,127.0004471,2000,,,,,,2004-12-27,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00123,방배경남,소공원,,서울특별시 서초구 방배동 3283-2,37.47734707,126.9996235,1662,,,,,,2014-10-23,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00124,원베일리,소공원,,서울특별시 서초구 반포동 1-13,37.50750565,126.9996531,3939,,,,,,1900-01-01,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00125,우  면,수변공원,,서울특별시 서초구 우면동 749,37.45613057,127.0109898,21609,,,,,,2009-09-28,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00126,신원천,수변공원,,서울특별시 서초구 내곡동 188-6,37.4835872,127.0326987,11854,,,,,,2009-09-28,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00127,청  계,수변공원,,서울특별시 서초구 신원동 298-1,37.45164901,127.0529397,98587,,,,,,2009-09-28,서울특별시 서초구청,02-2155-6864,2025-08-07
11650-00128,서초종합체육공원,체육공원,,서울특별시 서초구 원지동 28,37.45895458,127.0423061,20923,,,,,,2001-09-25,서울특별시 서초구청,02-2155-6864,2025-08-07
