관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11305-00011,응달마을,어린이공원,,서울특별시 강북구 송천동 707-73,37.618455,127.024343,866,,조합놀이대+그네+시소,화장실,,,1977-02-04,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00012,하늘,어린이공원,,서울특별시 강북구 삼양동 791-1776,37.6247032,127.012899,3367,,조합놀이대+그네+흔들놀이+시소,,,,2000-02-16,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00013,송월,어린이공원,,서울특별시 강북구 송중동 92-7,37.6163653,127.0321067,807,,조합놀이대+시소+그네,,,,2002-05-27,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00014,소망,소공원,,서울특별시 강북구 삼양동 791-1467,37.6258055,127.0154221,320,,조합놀이대,,,,2001-05-15,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00015,미래,소공원,,서울특별시 강북구 삼양동 791-1712,37.6246182,127.0145881,564,,조합놀이대,,,,2001-05-25,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00016,늘푸른,소공원,,서울특별시 강북구 삼양동 797-9,37.6254089,127.0197435,646,,조합놀이대+흔들놀이,,,,2003-06-25,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00017,폭포,소공원,,서울특별시 강북구 삼각산동 813-6,37.612576,127.021656,1238,,,,,,2005-11-10,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00018,꼭지,소공원,,서울특별시 강북구 삼각산동 811-7,37.6188024,127.017338,746,,,,,,2006-10-09,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00019,테두리,어린이공원,,서울특별시 강북구 삼각산동 811-8,37.6186251,127.0176915,1913,,조합놀이대+그네+시소,,,,2006-10-09,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00020,고갯마루,어린이공원,,서울특별시 강북구 삼각산동 811-13,37.6164203,127.0169389,2185.8,,조합놀이대+시소,,,,2006-10-09,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00021,미아,어린이공원,,서울특별시 강북구 송중동 8-73,37.6152567,127.0375807,992,,조합놀이대+그네,,,,,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00022,미,소공원,,서울특별시 강북구 송중동 71-1,37.6137937,127.0305656,424.4,,,,,,,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00023,번남,어린이공원,,서울특별시 강북구 번1동 447-1,37.6357586,127.0247969,1014.9,,조합놀이대+시소+흔들놀이,화장실,,,1965-11-08,서울특별시 강북구청,02-901-6953,2025-08-29
11305-00024,논골,어린이공원,,서울특별시 강북구 번1동 417-27,37.6386856,127.0279086,991.7,,조합놀이대+시소,,,,1965-11-08,서울특별시 강북구청,02-901-6953,2025-08-29
11305-00025,샛강,어린이공원,,서울특별시 강북구 번1동 472-44,37.6395202,127.0329966,858.2,,조합놀이대+흔들놀이,화장실,,,1971-08-06,서울특별시 강북구청,02-901-6953,2025-08-29
11305-00026,오동근린공원,근린공원,,서울특별시 강북구 번동 산20-1,37.6292331,127.0330524,1025284.1,실내배드민턴장+구민운동장+다목적체육관+골프연습장,조합놀이대+그네+흔들놀이,화장실+약수터+주차장,도서관,유아숲체험장,1982-09-20,서울특별시 강북구청,02-901-6954,2025-08-29
11305-00027,오얏골,어린이공원,,서울특별시 강북구 번2동 228,37.6341439,127.0344484,5070.7,,조합놀이대+시소+그네+흔들놀이,화장실,,,1988-12-30,서울특별시 강북구청,02-901-6953,2025-08-29
11305-00028,벌리,어린이공원,,서울특별시 강북구 번3동 240,37.6275219,127.0445034,4083.5,,조합놀이대+그네+시소,화장실,,,1988-12-30,서울특별시 강북구청,02-901-6953,2025-08-29
11305-00029,벌말,어린이공원,,서울특별시 강북구 번2동 235,37.6296813,127.0396722,4641.3,,조합놀이대+그네+시소,화장실,,,1988-12-30,서울특별시 강북구청,02-901-6953,2025-08-29
11305-00030,오현,어린이공원,,서울특별시 강북구 번3동 244,37.6245294,127.0466034,3661,,조합놀이대+그네+시소,화장실,,,1988-12-30,서울특별시 강북구청,02-901-6953,2025-08-29
11305-00031,색동,어린이공원,,서울특별시 강북구 수유1동 49-7,37.6331377,127.0205711,2341.2,,조합놀이대+그네+흔들놀이,,,,1964-10-16,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00032,흰구름,어린이공원,,서울특별시 강북구 수유2동 252-19,37.6455986,127.0205211,1064,,조합놀이대+그네+시소,화장실,,,1965-07-08,서울특별시 강북구청,02-901-6954,2025-08-29
11305-00033,희망,어린이공원,,서울특별시 강북구 수유3동 194-41,37.6407466,127.0243466,976.9,,조합놀이대+그네,,,,1965-11-08,서울특별시 강북구청,02-901-6954,2025-08-29
11305-00034,은모루,어린이공원,,서울특별시 강북구 수유3동 172-209,37.642469,127.0267036,918,,조합놀이대+그네+시소,화장실,,,1965-11-08,서울특별시 강북구청,02-901-6954,2025-08-29
11305-00035,소귀,어린이공원,,서울특별시 강북구 수유3동 25-1,37.6385644,127.0186984,961,,조합놀이대+그네+시소,,,,1965-11-08,서울특별시 강북구청,02-901-6954,2025-08-29
11305-00036,상산,어린이공원,,서울특별시 강북구 수유3동 224-4,37.6383561,127.0240152,972.9,,조합놀이대+그네+시소,,,,1965-11-08,서울특별시 강북구청,02-901-6954,2025-08-29
11305-00037,흰구름,소공원,,서울특별시 강북구 수유2동 252-16,37.6459856,127.0204707,214,,,,,,1990-06-08,서울특별시 강북구청,02-901-6954,2025-08-29
11305-00038,보등골,어린이공원,,서울특별시 강북구 인수동 605-209,37.6350571,127.0184273,869,,조합놀이대+그네+시소,,,,1999-02-19,서울특별시 강북구청,02-901-6954,2025-08-29
11305-00039,수유일공원,어린이공원,,서울특별시 강북구 수유1동 605-389,37.6307116,127.0170455,2632,,조합놀이대+그네+등,화장실,,,2005-09-15,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00040,새싹,어린이공원,,서울특별시 강북구 수유3동 134-40,37.6361119,127.0195804,651,,조합놀이대+시소,,,,,서울특별시 강북구청,02-901-6954,2025-08-29
11305-00041,푸른,어린이공원,,서울특별시 강북구 인수동 516-44,37.6384972,127.0084905,992,,조합놀이대+그네,,,,,서울특별시 강북구청,02-901-6954,2025-08-29
11305-00042,무너미,어린이공원,,서울특별시 강북구 수유동 281-2,37.6460654,127.0127414,380,,조합놀이대+시소,,,,,서울특별시 강북구청,02-901-6954,2025-08-29
11305-00043,빨래골,어린이공원,,서울특별시 강북구 수유1동 475-115,37.6294229,127.0148533,476,,조합놀이대+시소+흔들놀이,,,,,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00044,장미원,어린이공원,,서울특별시 강북구 수유2동 276-10,37.6464688,127.0157277,340,,조합놀이대,,,,,서울특별시 강북구청,02-901-6954,2025-08-29
11305-00045,솔밭근린공원,근린공원,,서울특별시 강북구 우이동 80,37.6530083,127.012253,34955,배드민턴장,조합놀이대+그네+흔들놀이,화장실,야외무대+장기바둑쉼터+놀이마당,바닥분수,1996-10-18,서울특별시 강북구청,02-901-6953,2025-08-29
11305-00046,송중동,어린이공원,,서울특별시 강북구 송중동 128-8,37.6225901,127.0286277,376.9,,,,,,1964-10-16,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00047,소귀,어린이공원,,서울특별시 강북구 수유3동 25-1,37.6385644,127.0186984,961,,조합놀이대,,,,1965-11-08,서울특별시 강북구청,02-901-6954,2025-08-29
11305-00048,북한산근린공원,근린공원,,서울특별시 강북구 미아동 산108-19,37.6210716,127.0083592,123527.6,,,,,,1983-04-02,서울특별시 강북구청,02-901-6929,2025-08-29
11305-00050,미아12-1,소공원,,서울특별시 강북구 미아동 812-5,37.61628296,127.0195237,1637,,,,,,2005-11-10,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00051,미아12-2,소공원,,서울특별시 강북구 미아동 812-3,37.6167822,127.0214537,1920,,,,,,2005-11-10,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00052,미아9-1,어린이공원,,서울특별시 강북구 송중동 1369-1,37.6207197,127.0335003,2828,,조합놀이대,,,,2007-08-30,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00053,어울림,소공원,,서울특별시 강북구 송중동 4-1,37.6168529,127.0355326,1923,,흔들놀이,,,,2009-05-07,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00054,미아5구역,소공원,,서울특별시 강북구 송천동 476-252,37.6125192,127.0267764,856,,,,,,2010-03-18,서울특별시 강북구청,02-901-6952,2025-08-29
11305-00056,오동도시자연공원,기타,,서울특별시 강북구 번동 산27-5,37.62379857,127.0341655,327925.6,,,,,,2020-06-29,서울특별시 강북구청,02-901-6929,2025-08-29
