관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11290-00028,매화,어린이공원,서울특별시 성북구 북악산로15길 42,서울특별시 성북구 돈암동 45-6,37.60011962,127.0207412,1595,체력단련시설(4),조합놀이대(1),장의자(6)+정자(1),,,2004-11-17,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00029,고암,어린이공원,,서울특별시 성북구 종암동 133-5,37.59998725,127.0318095,1449,체력단련시설(3),조합놀이대(1)+시소(1),장의자(6),,,2005-06-02,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00030,옛시장,어린이공원,,서울특별시 성북구 종암동 135-4,37.60232547,127.0339269,958,체력단련시설(5),조합놀이대(1),장의자(4)+정자(1),,,2005-09-08,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00001,성북,근린공원,,서울특별시 성북구 성북동 168-274,37.595122,127.0072875,69676.5,배드민턴장(1)+체력단련시설(9),,정자(3)+장의자(43),문화회관1,,1940-03-12,서울특별시 성북구청,02-2241-3667,2025-12-14
11290-00031,늘푸른,어린이공원,,서울특별시 성북구 길음동 1284-14,37.60850569,127.0204223,1580,체력단련시설(8),그네(1)+조합놀이대(1)+기타(2),정자(1)+장의자(4),,,2005-05-12,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00032,아름,어린이공원,,서울특별시 성북구 길음동 1284-1,37.60759757,127.0164324,2167,체력단련시설(4),모래밭(1)+조합놀이대(1)+그네(1),정자(1)+장의자(2),,,2005-05-12,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00033,벌집,어린이공원,,서울특별시 성북구 종암동 134-3,37.599625,127.0367262,1788,체력단련시설(5),그네(1)+모래밭(1)+조합놀이대(1),정자(2)+장의자(2),,,2003-03-08,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00034,일신,어린이공원,,서울특별시 성북구 종암동 134-8,37.59999069,127.0395876,950,체력단련시설(5),그네(1)+모래밭(1)+오르는기구(1),정자(2)+장의자(1),,,2003-03-08,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00035,길음골,소공원,서울특별시 성북구 길음로13길22,서울특별시 성북구 길음동 1285,37.60944177,127.0193237,1244,체력단련시설(2),,정자(1)+장의자(9),,,2005-05-12,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00036,길섶,소공원,,서울특별시 성북구 길음동 1285-10,37.61057497,127.0186126,383,,,,,,2005-05-12,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00037,잔월,소공원,,서울특별시 성북구 하월곡동 230-1,37.6040624,127.031506,481,체력단련시설(2),,,,,2007-06-21,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00038,행복한,소공원,,서울특별시 성북구 길음동 1284-13,37.60822513,127.0195532,1173,,,정자(1)+장의자(2),,,2005-05-12,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00039,두레,소공원,서울특별시 성북구 서경로6길 41,서울특별시 성북구 길음동 1284-8,37.60655851,127.0176651,287,,,정자(1)+장의자(2),,,2005-05-12,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00040,돌마루,소공원,,서울특별시 성북구 삼선동3가 116-1,37.5880187,127.012142,877,,,정자(1)+장의자(6),,,2006-05-18,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00041,되너미,소공원,,서울특별시 성북구 돈암동 644-2,37.5992171,127.0137028,1069,,,장의자(5),,,2007-06-07,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00042,꿈빛,소공원,,서울특별시 성북구 정릉동 1039,37.60224083,127.0116561,719,체력단련시설(4),,정자(1)+장의자(3),,,2007-05-17,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00043,길빛,근린공원,서울특별시 성북구 숭인로8길 52,서울특별시 성북구 길음동 1288-12,37.60976006,127.0265188,146038,체력단련시설(4),조합놀이대(1),장의자(10),도서관1,,2009-01-02,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00044,정릉동,근린공원,,서울특별시 성북구 정릉동 1021-2,37.61846189,127.0045308,5779.1,,,,,,2019-10-21,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00045,자주바위,어린이공원,,서울특별시 성북구 보문동6가 458-3,37.58287149,127.0178925,1519.3,체력단련시설(5),조합놀이대(1),장의자(4)+정자(1),,,2006-10-09,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00016,동방,어린이공원,,서울특별시 성북구 장위동 219-223,37.61664297,127.0435038,982,체력단련시설4,조합놀이대(1),장의자7,,,1967-07-30,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00002,오동,근린공원,서울특별시 성북구 화랑로13가길 100,서울특별시 성북구 하월곡동 산2-1,37.61064628,127.0404131,233989.7,배드민턴장(6)+체력단련시설(303),,정자(3)+노인정(1)+장의자(173),도서관1,,1966-02-05,서울특별시 성북구청,02-2241-3665,2025-12-14
11290-00003,개운산,근린공원,서울특별시 성북구 북악산로 949-73,서울특별시 성북구 돈암동 산 6-1,37.59720671,127.0257184,208618,체력단련시설(6),,정자(4)+야외탁자(5)+장의자(71),,,1940-03-12,서울특별시 성북구청,02-2241-3664,2025-12-14
11290-00004,청량,근린공원,서울특별시 성북구 화랑로32길 146-37,서울특별시 성북구 석관동 409,37.60635811,127.0539954,329290,체력단련시설(12),,정자(1)+장의자(9),,,1940-03-12,서울특별시 성북구청,02-2241-3664,2025-12-14
11290-00005,모랫말,근린공원,,서울특별시 성북구 하월곡동 90-206,37.604825,127.032787,1740,체력단련시설(7),그네(1)+시소(1)+조합놀이대(1),장의자(14),,,1997-12-03,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00006,아름드리,근린공원,,서울특별시 성북구 하월곡동 225-2,37.60992341,127.037977,3782,,,,,,1999-11-17,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00006,숭인,근린공원,,서울특별시 성북구 보문동6가 458-4,37.58287311,127.0178911,5332.6,,,,,,1977-07-09,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00008,삼선,어린이공원,서울특별시 성북구 삼선교로4길 147,서울특별시 성북구 삼선동1가 303,37.58323585,127.010390,10957,배드민턴장(1)+체력단련시설(30),그네(2)+모래밭(1)+시소(1)+정글집(1)+조합놀이대(1),정자(3)+야외탁자(3)+장의자(41),,,1978-05-30,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00009,범바위,어린이공원,,서울특별시 성북구 안암동2가 140-3,37.58549036,127.0214092,1514,체력단련시설(5),모래밭(1)+조합놀이대(1),정자(1)+장의자(4),,,1940-03-12,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00010,꿈나라,어린이공원,,서울특별시 성북구 보문동7가 108-2,37.58029718,127.023018,1564,체력단련시설(12),조합놀이대(1),정자(1)+장의자(7),,,1940-03-12,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00011,배밭골,어린이공원,서울특별시 성북구 정릉로10길 46,서울특별시 성북구 정릉동 895,37.60812583,126.9986863,263,체력단련시설(3),그네(1)+시소(1)+조합놀이대(1),장의자(4),,,1983-12-23,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00012,동산,어린이공원,,서울특별시 성북구 하월곡동 96-78,37.60459386,127.034528,417,,그네(1)+시소(1)+조합놀이대(1),장의자(10),,,1983-12-23,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00013,밤골,어린이공원,서울특별시 성북구 화랑로13가길 17-8,서울특별시 성북구 하월곡동 산2-140,37.607541,127.039921,600,체력단련시설(3),그네(1)+조합놀이대(1),장의자(4)+정자(1),,,1984-02-21,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00014,햇살,어린이공원,,서울특별시 성북구 상월곡동 97-37,37.60591304,127.0485162,300,체력단련시설(3),조합놀이대(1),장의자(8),,,1983-12-23,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00015,향기,어린이공원,,서울특별시 성북구 상월곡동 101-6,37.6091215585,127.0447354027,1000,,그네(1)+조합놀이대(1),장의자(3),,,1983-12-23,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00046,맑은소리,소공원,,서울특별시 성북구 길음동 1288-11,37.61025298,127.0270613,2549.1,,,파고라(1)+장의자(6),,,2009-01-02,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00047,별빛누리,소공원,,서울특별시 성북구 길음동 1287-3,37.60760199,127.0161349,949,체력단련시설(4),,파고라(1)+장의자(7),,,2006-10-19,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00048,돌이음,소공원,,서울특별시 성북구 석관동 410-3,37.6069043,127.0652173,1103.4,,,파고라(3)+장의자(3)+흔들그네(2),,,2007-08-09,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00049,도란도란,소공원,,서울특별시 성북구 석관동 410-4,37.60567055,127.0653636,426,,,파고라(3)+장의자(2)+흔들그네(2),,,2007-08-09,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00050,상길례,문화공원,,서울특별시 성북구 장위동 319-2,37.61972141,127.0453689,4090.2,체력단련시설(4),,장의자(10),,,2008-04-03,서울특별시 성북구청,02-2241-3682,2025-12-14
11290-00051,북악산,근린공원,,서울특별시 성북구 성북동 산 25-1,37.59555894,126.9864035,87616.5,체력단력기구(35),,,,,2020-06-29,서울특별시 성북구청,02-2241-3663,2025-12-14
11290-00052,북한산,근린공원,,서울특별시 성북구 정릉동 산1-1,37.61906876,127.0054953,93472.9,,,장의자(1)+정자(43),,,2020-06-29,서울특별시 성북구청,02-2241-3663,2025-12-14
11290-00053,삼청,근린공원,,서울특별시 성북구 성북동 산25-1,37.59555894,126.9864035,73.6,,,,,,2020-06-29,서울특별시 성북구청,02-2241-3665,2025-12-14
