관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11110-00004,명륜공원,어린이공원,서울특별시 종로구 혜화로9길 24-9 (명륜1가),서울특별시 종로구 명륜1가 23-9,37.588055,126.998279,1149.5,,모래밭+조합놀이,음수대,,,1980-03-23,서울특별시 종로구청,02-2148-2845,2025-11-28
11110-00005,새마을공원,어린이공원,서울특별시 종로구 평창길 14-9 (평창동),서울특별시 종로구 평창동 327-1,37.606448,126.964642,397,,그네+조합놀이,,,,1983-12-23,서울특별시 종로구청,02-2148-2845,2025-11-28
11110-00006,인왕공원,어린이공원,,서울특별시 종로구 무악동 55-1,37.577468,126.956975,1745.8,,,,,,1983-12-23,서울특별시 종로구청,02-2148-2845,2025-11-28
11110-00009,연지1공원,어린이공원,,서울특별시 종로구 연지동 136-92,37.57418874,127.001063,474.2,,그네+모래밭+조합놀이,음수대,,,1998-10-09,서울특별시 종로구청,02-2148-2845,2025-11-28
11110-00015,경학공원,어린이공원,서울특별시 종로구 성균관로5길 25-13 (명륜3가),서울특별시 종로구 명륜3가 53-2,37.584487,126.996902,3269,,,,,,2009-01-22,서울특별시 종로구청,02-2148-2845,2025-11-28
11110-00028,지봉골공원,어린이공원,서울특별시 종로구 지봉로13길 14 (창신동),서울특별시 종로구 창신동 산6-25,37.578947,127.014468,2508,,조합놀이,,,,2013-10-10,서울특별시 종로구청,02-2148-2845,2025-11-28
11110-00043,신문로공원,어린이공원,서울특별시 종로구 신문로2가 160-1,서울특별시 종로구 신문로2가 160-1,37.569026,126.9724105,665,,,,,,1985-01-16,서울특별시 종로구청,02-2148-2845,2025-11-28
11110-00019,경희궁공원,역사공원,서울특별시 종로구 새문안로 55 (신문로2가),서울특별시 종로구 신문로2가 2-1,37.57176907,126.9679849,100930,체력단련시설,,음수대,,,2009-05-28,서울특별시 종로구청,02-2148-2842,2025-11-28
11110-00020,동묘공원,역사공원,서울특별시 종로구 난계로27길 84 (숭인동),서울특별시 종로구 숭인동 238-1,37.573162,127.018284,8450,,,화장실+음수대,탑기념비,,2009-05-28,서울특별시 종로구청,02-2148-2843,2025-11-28
11110-00041,도렴공원,역사공원,,서울특별시 종로구 신문로1가 240-2,37.57088839,126.9739644,832.8,,,,,,2017-05-04,서울특별시 종로구청,02-2148-2845,2025-11-28
11110-00042,공평공원,역사공원,,서울특별시 종로구 인사동 275,37.571239,126.985571,219.9,,,,,,2020-07-02,서울특별시 종로구청,02-2148-2845,2025-11-28
