관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11470-00026,곰달래,어린이공원,,서울특별시 양천구 신월1동 234-11외 4,37.528711,126.837905,945.1,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00027,신월,어린이공원,,서울특별시 양천구 신월1동 240,37.527015,126.838167,1148.2,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00028,신곡,어린이공원,,서울특별시 양천구 신월2동 459,37.526252,126.845112,990.4,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00029,꽃동산,어린이공원,,서울특별시 양천구 신월2동 471,37.526443,126.848436,1002.9,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00030,신장,어린이공원,,서울특별시 양천구 신월2동 486,37.524231,126.842737,983.8,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00031,신월2동소공원,소공원,,서울특별시 양천구 신월2동 1063-3,37.517502,126.848298,3001,,,,,,2005-11-24,서울특별시 양천구청 공원녹지과,02-2620-4569,2024-10-14
11470-00032,남부,어린이공원,,서울특별시 양천구 신월3동 156,37.534821,126.826044,995.9,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00033,경인,어린이공원,,서울특별시 양천구 신월3동 196,37.532106,126.828788,1161.6,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00034,태양,어린이공원,,서울특별시 양천구 신월4동 422-1,37.524353,126.838614,998.1,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00035,남도,어린이공원,,서울특별시 양천구 신월4동 426-4,37.524405,126.840798,1009.9,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00036,문화,어린이공원,,서울특별시 양천구 신월4동 515,37.521202,126.842733,992.1,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00037,꿀벌,어린이공원,,서울특별시 양천구 신월4동 531,37.519986,126.842014,1005.2,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00038,당곡,어린이공원,,서울특별시 양천구 신월4동 542,37.518649,126.840006,1055.3,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00039,당뒤,어린이공원,,서울특별시 양천구 신월5동 13-1,37.541496,126.828616,1068.8,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00040,방아다리,어린이공원,,서울특별시 양천구 신월5동 56-1,37.538641,126.828308,927.3,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00041,송죽,어린이공원,,서울특별시 양천구 신월5동 65,37.539399,126.833858,444.9,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00042,신오,어린이공원,,서울특별시 양천구 신월5동 73-2,37.538178,126.831469,932.4,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00043,강월,어린이공원,,서울특별시 양천구 신월6동 1004,37.515639,126.836422,2755.6,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00044,강신,어린이공원,,서울특별시 양천구 신월6동 1012-2,37.515669,126.838421,1500,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00045,아동,어린이공원,,서울특별시 양천구 신월7동 922-1,37.523024,126.833504,1500.2,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00046,한울,근린공원,,서울특별시 양천구 신월7동 956,37.519698,126.832681,15465.4,,,,,,1982-12-29,서울특별시 양천구청 공원녹지과,02-2620-3576,2024-10-14
11470-00047,오솔길,근린공원,,서울특별시 양천구 신월7동 977,37.521068,126.836526,18047.2,,,,,,1982-12-29,서울특별시 양천구청 공원녹지과,02-2620-4569,2024-10-14
11470-00048,금실,어린이공원,,서울특별시 양천구 신월7동 985,37.518409,126.837199,3378.8,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-4565,2024-10-14
11470-00049,독서,근린공원,,서울특별시 양천구 신월7동 987,37.519783,126.834992,19380.8,,,,,,1983-02-10,서울특별시 양천구청 공원녹지과,02-2620-3576,2024-10-14
11470-00050,신월,근린공원,,서울특별시 양천구 신월7동 987-2,37.517521,126.833892,33058,,,,,,1987-12-08,서울특별시 양천구청 공원녹지과,02-2620-3576,2024-10-14
11470-00051,곰달래,근린공원,,서울특별시 양천구 신월7동 904-1,37.524918,126.833053,12234,,,,,,1993-12-29,서울특별시 양천구청 공원녹지과,02-2620-4569,2024-10-14
11470-00052,양지,근린공원,,서울특별시 양천구 신월7동 936,37.522204,126.830867,9013.4,,,,,,1993-12-29,서울특별시 양천구청 공원녹지과,02-2620-4569,2024-10-14
11470-00053,온수도시자연공원,도시농업공원,,서울특별시 양천구 신월동 산85-4 일대,37.505895,126.840021,1003471,,,,,,1986-11-03,서울특별시 양천구청 공원녹지과,02-2620-4563,2024-10-14
11470-00054,해태,어린이공원,,서울특별시 양천구 신정1동 1017-5,37.521748,126.862147,1046.8,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00055,양명,어린이공원,,서울특별시 양천구 신정1동 1050-3,37.519271,126.854392,667.4,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00056,신트리,근린공원,,서울특별시 양천구 신정1동 310-7,37.514686,126.856359,16409.3,,,,,,1983-11-01,서울특별시 양천구청 공원녹지과,02-2620-3574,2024-10-14
11470-00057,꿈나무,어린이공원,,서울특별시 양천구 신정1동 311-1,37.517641,126.858518,3148.2,,,,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00058,개나리,어린이공원,,서울특별시 양천구 신정1동 312-2,37.517709,126.862844,3500,,,,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00059,꽃사과,어린이공원,,서울특별시 양천구 신정1동 313-2,37.520069,126.864623,1738.6,,,,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00060,단지,어린이공원,,서울특별시 양천구 신정1동 1033-18,37.519694,126.854131,3997.9,,,,,,2016-05-26,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00061,신정,어린이공원,,서울특별시 양천구 신정2동 128-198,37.520437,126.874778,487,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00062,신세계,어린이공원,,서울특별시 양천구 신정2동 119-3,37.521691,126.875895,1674,,,,,,2009-07-16,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00063,꽃사슴,어린이공원,,서울특별시 양천구 신정3동 1195,37.521702,126.848443,1009.1,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00064,학마을,어린이공원,,서울특별시 양천구 신정3동 1293-4,37.508919,126.843669,1500,,,,,,1997-03-26,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00065,신기,어린이공원,,서울특별시 양천구 신정3동 1260,37.514092,126.854244,1534,,,,,,2000-04-28,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00066,계남,근린공원,,"서울특별시 양천구 신정3동 521, 621일대",37.513745,126.844816,440173,,,,,,2000-04-28,서울특별시 양천구청 공원녹지과,02-2620-3576,2024-10-14
11470-00067,푸른,어린이공원,,서울특별시 양천구 신정3동 1283-1,37.511603,126.837445,2574.9,,,,,,2002-06-25,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00068,신이,어린이공원,,서울특별시 양천구 신정3동 1284-1,37.512521,126.837529,1510.3,,,,,,2002-06-25,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00069,넘은들,근린공원,,서울특별시 양천구 신정3동 1286,37.512951,126.840441,16159.6,,,,,,2002-06-25,서울특별시 양천구청 공원녹지과,02-2620-4569,2024-10-14
11470-00070,하늘마루,어린이공원,,서울특별시 양천구 신정3동 1316-2,37.512571,126.831703,1500,,,,,,2005-12-29,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00071,연의,근린공원,,서울특별시 양천구 신정3동 1320-9외 6필지,37.514067,126.830401,37520,,,,,,2005-12-29,서울특별시 양천구청 공원녹지과,02-2620-4569,2024-10-14
11470-00072,숲속,어린이공원,,서울특별시 양천구 신정3동 1322-10,37.514551,126.830941,1500,,,,,,2005-12-29,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00073,넓은들,어린이공원,,서울특별시 양천구 신정3동 767,37.511317,126.839385,3288,,,,,,2005-10-25,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00074,신정3동소공원,소공원,,서울특별시 양천구 신정3동 831,37.50612432,126.8339302,3353,,,,,,2012-12-21,서울특별시 양천구청 공원녹지과,02-2620-4569,2024-10-14
11470-00075,동개울,어린이공원,,서울특별시 양천구 신정4동 876-1,37.527916,126.856519,991.2,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00076,오구,어린이공원,,서울특별시 양천구 신정4동 888-1,37.527272,126.861874,738.4,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00077,홍익,어린이공원,,서울특별시 양천구 신정4동 896-22,37.528547,126.862274,990.8,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00078,앞산,어린이공원,,서울특별시 양천구 신정4동 910-9,37.526441,126.858307,1050.5,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00079,진주,어린이공원,,서울특별시 양천구 신정4동 920-3,37.526494,126.855036,940.5,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00080,음골,어린이공원,,서울특별시 양천구 신정4동 936-13,37.527336,126.851231,995.4,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00081,안산,어린이공원,,서울특별시 양천구 신정4동 949-4,37.524593,126.856172,992.1,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00082,새뚝,어린이공원,,서울특별시 양천구 신정4동 955-1,37.524029,126.857728,961.3,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00083,은행정,어린이공원,,서울특별시 양천구 신정4동 975-30,37.522027,126.855022,1062.2,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00084,아랫말,어린이공원,,서울특별시 양천구 신정4동 990-1,37.525063,126.861828,947.7,,,,,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00085,양천,근린공원,,서울특별시 양천구 신정6동 320,37.518124,126.867861,33797.9,,,,,,1983-11-01,서울특별시 양천구청 공원녹지과,02-2620-3574,2024-10-14
11470-00086,꿈동산,어린이공원,,서울특별시 양천구 신정6동 314-1,37.521912,126.867457,3730.1,,,,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00087,다람쥐,어린이공원,,서울특별시 양천구 신정6동 327-1,37.513482,126.866021,2265.5,,,,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00088,까치,어린이공원,,서울특별시 양천구 신정6동 328-1,37.514958,126.868243,2149.8,,,,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00089,꿈나래,어린이공원,,서울특별시 양천구 신정6동 329-2,37.516283,126.869774,2433.9,,,,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00090,기린,어린이공원,,서울특별시 양천구 신정6동 330-1,37.516283,126.869774,2029.7,,,,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00091,사슴,어린이공원,,서울특별시 양천구 신정6동 332-1,37.515672,126.873427,2511.3,,,,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00092,갈산,근린공원,,서울특별시 양천구 신정7동 162-56,37.508129,126.869032,139576,,,,,,1971-08-06,서울특별시 양천구청 공원녹지과,02-2620-3574,2024-10-14
11470-00093,목련,어린이공원,,서울특별시 양천구 신정7동 325-2,37.511439,126.858322,2498.5,,,,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00094,호돌이,어린이공원,,서울특별시 양천구 신정7동 326-2,37.512426,126.861336,3399.7,,,,,,1987-11-01,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00095,세양,어린이공원,,서울특별시 양천구 신정7동 1306-2,37.506814,126.864025,1560.7,,,,,,2006-07-20,서울특별시 양천구청 공원녹지과,02-2620-3581,2024-10-14
11470-00096,신정7동소공원,소공원,,서울특별시 양천구 신정7동 171-61,37.5092629,126.8688037,2553,,,,,,2008-12-11,서울특별시 양천구청 공원녹지과,02-2620-4569,2024-10-14
