관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11560-00014,고추말어린이공원,어린이공원,,서울특별시 영등포구 도림동 23-1,37.511577,126.9070507,3071,헬스형 운동기구 등,조합놀이대,"파고라, 음수대 등",,,1963-04-26,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00015,조롱박어린이공원,어린이공원,서울특별시 영등포구 대림로 106,서울특별시 영등포구 대림동 870,37.491332,126.903016,6969,"게이트볼장, 배드민턴장, 헬스형 운동기구 등",조합놀이대,파고라+평의자 등,,,1981-03-10,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00016,서강어린이공원,어린이공원,,서울특별시 영등포구 영등포동8가 28,37.5259219,126.905848,1797,헬스형 운동기구 등,조합놀이대,파고라+평의자 등,,,1982-07-12,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00017,원지어린이공원,어린이공원,서울특별시 영등포구 도림로47길 28,서울특별시 영등포구 대림동 690,37.497618,126.899642,4845,헬스형 운동기구 등,조합놀이대,파고라+평의자 등,,,1982-07-12,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00018,동심어린이공원,어린이공원,서울특별시 영등포구 대림로35길 7,서울특별시 영등포구 대림동 742,37.498712,126.897293,2820,배드민턴장+헬스형 운동기구 등,조합놀이대,"파고라, 음수대 등",,,1982-07-12,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00019,두암어린이공원,어린이공원,,서울특별시 영등포구 대림동 715,37.49551276,126.897371,1477,헬스형 운동기구 등,조합놀이대,"파고라, 음수대 등",,,1982-07-12,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00020,신우어린이공원,어린이공원,서울특별시 영등포구 가마산로47길 13,서울특별시 영등포구 대림동 657,37.503539,126.899081,3112,헬스형 운동기구 등,조합놀이대,파고라+평의자 등,,,1982-07-12,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00021,양화폭포근린공원,근린공원,,서울특별시 영등포구 양평동 153-2,37.53904364,126.8985934,10244,,,,,,1997-03-31,서울특별시 영등포구청,02-2670-3764,2025-11-03
11560-00022,영등포근린공원,근린공원,서울특별시 영등포구 신길로 275,서울특별시 영등포구 영등포동 582-3,37.516127,126.912126,61544,게이트볼장+풋살장+배드민턴장+농구장+헬스형 운동기구 등,조합놀이대,음수대+평의자 등,영등포문화원,,1997-05-10,서울특별시 영등포구청,02-2670-3764,2025-11-03
11560-00023,양평어린이공원,어린이공원,,서울특별시 영등포구 양평동4가 301-7,37.538015,126.898077,2845,헬스형 운동기구 등,조합놀이대,"파고라, 음수대 등",,,1998-04-06,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00024,영일어린이공원,어린이공원,,서울특별시 영등포구 영등포동 647-3,37.51015183,126.903919,5413,헬스형 운동기구 등,조합놀이대,"파고라, 음수대 등",,,1999-02-03,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00025,중마루근린공원,근린공원,서울특별시 영등포구 영등포로53길 14,서울특별시 영등포구 영등포동2가 222,37.519919,126.911497,6456,게이트볼장(족구장),,음수대+평의자 등,,,1998-10-15,서울특별시 영등포구청,02-2670-3760,2025-11-03
11560-00026,꿈에그린어린이공원,어린이공원,,서울특별시 영등포구 신길동 4937-1,37.50300166,126.9088394,1619,헬스형 운동기구 등,조합놀이대,파고라+평의자 등,,,2005-04-07,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00027,문래소공원,소공원,,서울특별시 영등포구 문래동6가 25-1,37.5197992,126.8869024,1954,헬스형 운동기구 등,,"파고라, 정자 등",,,2009-03-26,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00028,해무리소공원,소공원,,서울특별시 영등포구 문래동4가 67-1,37.514461,126.888327,1194,헬스형 운동기구 등,,평의자 등,,,2010-05-13,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00029,달무리소공원,소공원,,서울특별시 영등포구 문래동4가 68-1,37.513622,126.890546,1007,헬스형 운동기구 등,,파고라+평의자 등,,,2010-05-13,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00030,꽃담소공원,소공원,,서울특별시 영등포구 당산동5가 4-23,37.53120144,126.900161,2582,헬스형 운동기구 등,,파고라+평의자 등,,,2010-05-13,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00031,옹기종기소공원,소공원,,서울특별시 영등포구 신길동 4955-3,37.504367,126.906022,1732,헬스형 운동기구 등,,파고라+등의자 등,,,2007-11-29,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00032,당산역소공원,소공원,,서울특별시 영등포구 당산동5가 9-29,37.533517,126.900642,229,헬스형 운동기구 등,,파고라+평의자 등,,,2009-09-10,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00033,원두막소공원,소공원,,서울특별시 영등포구 대림1동 1124-3,37.495012,126.903451,395,헬스형 운동기구 등,,평의자 등,,,2007-11-08,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00034,도리미소공원,소공원,서울특별시 영등포구 도림로 112나길 4,서울특별시 영등포구 도림동 821-3,37.509476,126.9021917,1859,헬스형 운동기구 등,흔들말,파고라+등의자 등,,,2007-07-05,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00035,새말소공원,소공원,,서울특별시 영등포구 당산동4가 85,37.531292,126.8975129,1642,헬스형 운동기구 등,,평의자 등,,,2011-02-10,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00036,이음소공원,소공원,,서울특별시 영등포구 당산동4가 98-1,37.527424,126.902467,732,헬스형 운동기구 등,,평의자 등,,,2007-08-02,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00037,당산나루소공원,소공원,서울특별시 영등포구 당산로 205,서울특별시 영등포구 당산동5가 9-3,37.532814,126.900128,1279,헬스형 운동기구 등,,파고라+평의자 등,,,2009-09-10,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00038,꿈모아소공원,소공원,,서울특별시 영등포구 문래동5가 67-2,37.51655014,126.8871262,1505,헬스형 운동기구 등,,파고라+등의자 등,,,2010-05-20,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00039,영신소공원,소공원,,서울특별시 영등포구 당산동4가 99-1,37.528846,126.903737,396,헬스형 운동기구 등,,파고라+등의자 등,,,2007-08-02,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00040,화담소공원,소공원,,서울특별시 영등포구 신길동 4950-1,37.501274,126.9162891,1024.1,헬스형 운동기구 등,,파고라+등의자 등,,,2007-11-29,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00041,아기자기소공원,소공원,,서울특별시 영등포구 신길동 4945-1,37.504638,126.906631,1661.4,헬스형 운동기구 등,,파고라+등의자 등,,,2007-11-29,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00042,아크로타워 역사공원,역사공원,,서울특별시 영등포구 영등포동7가 205-1,37.52257451,126.9077566,2962,헬스형 운동기구 등,,파고라+등의자 등,,,2005-12-22,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00043,정담소공원,소공원,,서울특별시 영등포구 신길동 1980-1,37.50373971,126.9175044,1638,헬스형 운동기구 등,,파고라+등의자 등,,,2007-11-29,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00044,늘품어린이공원,어린이공원,,서울특별시 영등포구 신길동 541,37.503015,126.920286,1981,헬스형 운동기구 등,조합놀이대,파고라+평의자 등,,,2007-11-29,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00045,어울숲근린공원,근린공원,,서울특별시 영등포구 신길동 243-58,37.503954,126.9145992,13776,헬스형 운동기구 등,조합놀이대,파고라+평의자 등,,,2007-11-29,서울특별시 영등포구청,02-2670-3760,2025-11-03
11560-00046,당찬어린이공원,어린이공원,,서울특별시 영등포구 당산동5가 4-13,37.53003105,126.9015929,1587,헬스형 운동기구 등,조합놀이대,파고라+평의자 등,,,2013-01-10,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00047,도토리어린이공원,어린이공원,,서울특별시 영등포구 대림동 1127-6,37.494598,126.9081926,2878,헬스형 운동기구 등,조합놀이대,파고라+평의자 등,,,2008-10-30,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00048,소예소공원,소공원,,서울특별시 영등포구 신길동 3126,37.502528,126.912451,2361,헬스형 운동기구 등,,파고라+평의자 등,,,2007-11-29,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00049,라온소공원,소공원,,서울특별시 영등포구 신길동 3403,37.502802,126.911686,2133,헬스형 운동기구 등,,파고라+등의자 등,,,2007-11-29,서울특별시 영등포구청,02-2670-3757,2025-11-03
11560-00050,오순도순소공원,소공원,,서울특별시 영등포구 신길동 336-317,37.504178,126.9067851,2650,,,파고라+평의자 등,,,2007-11-29,서울특별시 영등포구청,02-2670-3757,2025-11-03
