관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11710-00038,하늘가람,근린공원,,서울특별시 송파구 신천동 17-10,37.519327,127.106703,6612,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00039,한양,근린공원,,서울특별시 송파구 송파동 152,37.50407597,127.1153987,4842.4,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00040,한우물,근린공원,,"서울특별시 송파구 문정동 626,633",37.479138,127.1244919,11385.8,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00041,훼밀리,근린공원,,서울특별시 송파구 문정동 150-5,37.49075881,127.1140908,10528.6,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00042,오금지구 근린공원,근린공원,,서울특별시 송파구 오금동 106-1 일원,37.505504,127.140584,11488,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00043,가야금,어린이공원,,서울특별시 송파구 오금동 21,37.508629,127.1293119,1500,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00044,개나리,어린이공원,서울특별시 송파구 새말로10길 316,서울특별시 송파구 문정동 81,37.482425,127.1283131,1312.2,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00045,개미,어린이공원,서울특별시 송파구 오금로62길 133,서울특별시 송파구 거여동 29,37.4921999,127.146735,1500.4,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00046,거북이,어린이공원,,서울특별시 송파구 송파동 243-1,37.50170298,127.119522,1594,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00047,거여,어린이공원,,서울특별시 송파구 거여동 593-1,37.492626,127.1428082,756.6,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00048,곰말,어린이공원,,서울특별시 송파구 방이동 139,37.51190919,127.1177088,1707.2,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00049,굴렁쇠,어린이공원,,서울특별시 송파구 문정동 150-6,37.490223,127.1124333,1596.1,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00050,꿈나무,어린이공원,,서울특별시 송파구 오금동 117-1,37.5032386,127.141109,1496.3,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00051,나루터,어린이공원,,서울특별시 송파구 삼전동 37,37.501606,127.0867436,1472.9,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00052,남천,어린이공원,,서울특별시 송파구 마천동 344,37.501303,127.1527103,282.9,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00053,늘봄,어린이공원,,서울특별시 송파구 장지동 123-1,37.487571,127.133988,3004.4,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00054,능골,어린이공원,서울특별시 송파구 동남로14길 1746,서울특별시 송파구 가락동 198,37.493129,127.133207,1484.7,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00055,대건,어린이공원,,서울특별시 송파구 가락동 165-4,37.4971171,127.1320317,1500,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00056,도담,어린이공원,,서울특별시 송파구 마천동 583,37.49962097,127.159557,4138,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00057,돌마리,어린이공원,서울특별시 송파구 가락로7길 4,서울특별시 송파구 석촌동 258,37.5006205,127.103249,1715.6,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00058,돌무데기,어린이공원,,서울특별시 송파구 마천동 375,37.492001,127.155103,97.6,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00059,동호수,어린이공원,서울특별시 송파구 송파대로48길 28,서울특별시 송파구 송파동 34,37.50991906,127.1070996,1469.7,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00060,모슬,어린이공원,,서울특별시 송파구 거여동 28-7,37.492376,127.145466,550,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00061,몽촌,어린이공원,,서울특별시 송파구 방이동 150,37.51293389,127.114841,1560.8,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00062,무궁화,어린이공원,,서울특별시 송파구 가락동 134,37.49319401,127.127074,1500,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00063,문현,어린이공원,,서울특별시 송파구 장지동 838-1,37.481238,127.128143,1523,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00064,반딧불,어린이공원,,서울특별시 송파구 문정동 47,37.48788796,127.1241012,1489.2,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00065,방잇골,어린이공원,,서울특별시 송파구 방이동 70-1,37.51341106,127.110304,1629.6,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00066,방죽,어린이공원,,서울특별시 송파구 가락본동 28,37.500653,127.122796,1492.1,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00067,배미골,어린이공원,,서울특별시 송파구 거여동 291-1,37.490834,127.1471347,1500.1,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00068,배밭,어린이공원,,서울특별시 송파구 송파동 178,37.50160666,127.115347,1475.8,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00069,버들,어린이공원,,서울특별시 송파구 장지동 854-2,37.478761,127.133147,1886,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00070,벌말,어린이공원,서울특별시 송파구 동남로28길 23,서울특별시 송파구 오금동 132,37.501638,127.140281,1502.1,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00071,복숭아,어린이공원,,서울특별시 송파구 오금동 27,37.506812,127.131379,1500.3,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00072,봉우리,어린이공원,서울특별시 송파구 양재대로62길 3213,서울특별시 송파구 가락본동 85,37.496495,127.119238,1495.2,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00073,부렴,어린이공원,,서울특별시 송파구 잠실본동 296,37.505621,127.079254,1659.8,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00074,비둘기,어린이공원,,서울특별시 송파구 방이동 195,37.512742,127.123352,1500.2,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00075,비석거리,어린이공원,,서울특별시 송파구 가락본동 96-15,37.494525,127.117497,1624.5,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00076,뽕밭,어린이공원,,서울특별시 송파구 잠실본동 220,37.507773,127.081067,1125.6,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00077,삼밭,어린이공원,,서울특별시 송파구 삼전동 70,37.49951865,127.092841,1646.1,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00078,삼밭나루,어린이공원,,서울특별시 송파구 삼전동 95,37.505115,127.091718,1434.1,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00079,삼전,어린이공원,,서울특별시 송파구 삼전동 51,37.50181092,127.090203,1644.7,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00080,삼학사,어린이공원,서울특별시 송파구 백제고분로27길 4024,서울특별시 송파구 삼전동 110-7,37.506232,127.095323,1648,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00081,새마을,어린이공원,서울특별시 송파구 석촌호수로12길 117,서울특별시 송파구 잠실본동 209-4,37.508222,127.086579,1667.3,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00082,새말,어린이공원,서울특별시 송파구 송이로23길 1628,서울특별시 송파구 가락동 145-10,37.494731,127.125727,1498.1,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00083,새싹,어린이공원,,서울특별시 송파구 송파동 107,37.50482351,127.112722,1806.4,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00084,샛별,어린이공원,,서울특별시 송파구 가락본동 51,37.497957,127.121754,1500,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00085,샛팽이,어린이공원,서울특별시 송파구 오금로42길 15,서울특별시 송파구 가락동 170-6,37.496755,127.1339104,1500.7,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00086,석촌,어린이공원,,서울특별시 송파구 석촌동 27,37.505901,127.0998172,1638.4,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00087,섬굴,어린이공원,,서울특별시 송파구 마천동 128-2,37.496925,127.149266,368,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00088,솔바람,어린이공원,,서울특별시 송파구 장지동 843-1,37.47884273,127.129415,1500,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00089,솔밭,어린이공원,,서울특별시 송파구 방이동 214,37.509068,127.1236308,1500.1,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00090,수정,어린이공원,,서울특별시 송파구 문정동 23-5,37.48892043,127.126227,1494.6,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00093,아랫말,어린이공원,,서울특별시 송파구 오금동 123-2,37.50486252,127.137384,1500,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00094,아랫바람,어린이공원,,서울특별시 송파구 풍납동 306-9,37.532301,127.112232,198,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00095,아름,어린이공원,,서울특별시 송파구 석촌동 289-3,37.50336748,127.107059,2338.7,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00096,안골,어린이공원,,서울특별시 송파구 오금동 66-12,37.502813,127.135319,1500.1,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00097,안산골,어린이공원,,서울특별시 송파구 가락동 152-3,37.497609,127.1266918,1500.5,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00098,어사,어린이공원,,서울특별시 송파구 송파동 129,37.50731372,127.113002,1653.4,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00099,영풍,어린이공원,,서울특별시 송파구 거여동 16,37.49513234,127.142498,1500.4,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00100,옛동산,어린이공원,,서울특별시 송파구 방이동 121,37.50964937,127.115877,1266.3,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00101,오동나무,어린이공원,,서울특별시 송파구 오금동 84,37.506227,127.1339065,1500,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00102,오봉산,어린이공원,서울특별시 송파구 석촌호수로20길 13,서울특별시 송파구 석촌동 162,37.50612827,127.1023092,1508,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00103,용마,어린이공원,,서울특별시 송파구 마천동 45,37.49984042,127.148556,1500.3,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00104,윗바람,어린이공원,,서울특별시 송파구 풍납동 295-4,37.53437064,127.112122,291,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00105,임금샘,어린이공원,서울특별시 송파구 양재대로71길 2010,서울특별시 송파구 방이동 189,37.51120967,127.125048,1500.3,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00106,잔버들,어린이공원,,서울특별시 송파구 거여동 135-46,37.497372,127.144299,303,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00107,중대,어린이공원,,서울특별시 송파구 송파동 188,37.499678,127.115427,1497.8,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00108,진달래,어린이공원,,서울특별시 송파구 잠실본동 338,37.503675,127.086313,1738.1,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00109,천상,어린이공원,,서울특별시 송파구 마천동 610,37.494277,127.1590674,12464,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00110,초록,어린이공원,,서울특별시 송파구 마천동 360,37.495639,127.156954,343.9,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00111,큰바위,어린이공원,,서울특별시 송파구 거여동 7,37.49811017,127.142529,1508.1,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00113,투구봉,어린이공원,,서울특별시 송파구 가락동 185,37.494001,127.135365,1502.9,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00114,팔각정,어린이공원,,서울특별시 송파구 가락본동 118,37.492637,127.124131,1497.5,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00116,한샘,어린이공원,,서울특별시 송파구 문정동 66,37.484765,127.1250089,1688,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00117,향나무,어린이공원,,서울특별시 송파구 거여동 293-2,37.48979171,127.1442044,1512.4,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00120,훙이,어린이공원,서울특별시 송파구 송이로17길 48,서울특별시 송파구 가락본동 14,37.501139,127.1247542,1500,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00122,늘푸른,소공원,,서울특별시 송파구 마천동 578,37.49861927,127.1557171,921,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00123,평화,소공원,,서울특별시 송파구 방이동 42-2,37.516291,127.1119805,1651.3,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00124,오금지구 수변공원,수변공원,,서울특별시 송파구 오금동 97-21 일원,37.507619,127.136866,4302,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00126,돌무데기놀이터,기타,,서울특별시 송파구 마천동 277-52,37.492024,127.1572039,455,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00127,풍납타이어,기타,,서울특별시 송파구 풍납동 483-4,37.535938,127.121564,291,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00128,가락1(시영아파트),근린공원,,서울특별시 송파구 가락동 479,37.49761457,127.1025318,19159.2,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00129,문이,근린공원,,서울특별시 송파구 문정동 481,37.484857,127.113722,20856.2,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00131,위례 근린공원1호,근린공원,,서울특별시 송파구 거여동 491임 일원,37.483179,127.144136,200327,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00132,위례 근린공원3호,근린공원,,서울특별시 송파구 거여동 산26-7임 일원,37.490844,127.139533,42448,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00134,잠실주공5단지 근린공원,근린공원,,서울특별시 송파구 잠실동 27 일원,37.512706,127.095491,10741,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00135,향유(거마재정비),근린공원,,서울특별시 송파구 거여동 200-4 일대,37.494489,127.147614,10569,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00136,가락1(시영아파트),어린이공원,,서울특별시 송파구 가락동 479,37.49761457,127.1025318,1617.7,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00137,문정동136 어린이공원,어린이공원,,서울특별시 송파구 문정동 142 일대,37.487357,127.134752,4685,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00140,잠실진주,어린이공원,,서울특별시 송파구 신천동 20-4 일원,37.518792,127.108557,4470,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00141,장미아파트1호,어린이공원,,서울특별시 송파구 신천동 7 일원,37.518333,127.099146,5470,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00142,장미아파트2호,어린이공원,,서울특별시 송파구 신천동 11 일원,37.520392,127.103546,3288,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00144,거여2(거마재정비),소공원,,서울특별시 송파구 마천동 327-7 일대,37.491039,127.156702,1501,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00145,거여3(거마재정비),소공원,,서울특별시 송파구 마천동 363-2 일대,37.494838,127.155509,591,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00146,거여4(거마재정비),소공원,,서울특별시 송파구 마천동 364-8 일대,37.494411,127.156222,5420,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00147,거여5(거마재정비),소공원,,서울특별시 송파구 마천동 276 일대,37.491148,127.157751,7682,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00148,거여6(거마재정비),소공원,,서울특별시 송파구 마천동 586 일대,37.497464,127.154635,612,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00149,문정동136 소공원,소공원,,서울특별시 송파구 문정동 123 일대,37.487951,127.133264,407.5,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00150,잠실주공5단지 소공원,소공원,,서울특별시 송파구 잠실동 27 일원,37.513067,127.098124,8228,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00151,송례(위례 근린공원8호),근린공원,,서울특별시 송파구 장지동 393임 일원,37.477529,127.141005,10024.6,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00152,신천어린이교통,근린공원,서울특별시 송파구 올림픽로35다길 33,서울특별시 송파구 신천동 7-15,37.516022,127.101762,12755.5,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00154,방이동고분,역사공원,서울특별시 송파구 오금로 219,서울특별시 송파구 방이동 125,37.50757311,127.1181634,30293.7,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00155,백제초기적석총,역사공원,서울특별시 송파구 가락로7길 21,서울특별시 송파구 석촌동 248,37.50214179,127.102815,45137.8,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00156,성내천,기타,,서울특별시 송파구 마천동 ~ 한강합류점,37.500542,127.139533,61050,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00157,올림픽공원,기타,서울특별시 송파구 올림픽로 424,서울특별시 송파구 방이동 88-3 외,37.520341,127.115518,1447122.3,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00158,탄천,기타,,서울특별시 송파구 장지동 ~ 한강합류점,37.499063,127.088061,161970,,,,,,,서울특별시 송파구청,02-2147-3380,2024-08-12
11710-00159,두레어린이공원,어린이공원,,서울특별시 송파구 마천동 364-5 일대,37.494278,127.156245,75,,,,,,,서울특별시 송파구청,02-2147-3381,2024-08-12
