관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11230-00012,장평,근린공원,,서울특별시 동대문구 장안동 356,37.56748813,127.0737398,15698.4,,,,,,1990-09-06,서울특별시 동대문구청,02-2127-4775,2025-06-09
11230-00013,미나리,어린이공원,,서울특별시 동대문구 장안동 449,37.5638584,127.067902,1636.3,,,,,,1991-08-30,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00014,장미,어린이공원,,서울특별시 동대문구 장안동 386,37.5716162,127.0691872,1652.8,,,,,,1991-08-30,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00015,샛별,어린이공원,,서울특별시 동대문구 장안동 379,37.5678428,127.0674928,1652.9,,,,,,1991-08-30,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00016,천장,어린이공원,,서울특별시 동대문구 이문동 264-181,37.59889444,127.0538436,1656,,,,,,1991-08-30,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00017,홍릉,근린공원,,서울특별시 동대문구 청량리동 산1-145,37.58958379,127.0435376,102920,,,,정보화도서관,,1994-04-26,서울특별시 동대문구청,02-2127-4398,2025-06-09
11230-00018,답십리,근린공원,,서울특별시 동대문구 답십리동 산2-9,37.57332011,127.0638172,160857.6,,,,,,1996-06-19,서울특별시 동대문구청,02-2127-4775,2025-06-09
11230-00019,배봉산,근린공원,,서울특별시 동대문구 전농동 산32-20,37.58121225,127.0675943,232813.7,,,,야외공연장,,1997-12-24,서울특별시 동대문구청,02-2127-4772,2025-06-09
11230-00020,미리내,어린이공원,,서울특별시 동대문구 장안동 93-29,37.5806911,127.0717358,833,,,,,,2000-07-31,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00021,이슬,어린이공원,,서울특별시 동대문구 장안동 190-62,37.5678099,127.0635673,336,,,,,,2000-07-31,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00022,용머리,어린이공원,,서울특별시 동대문구 용두동 696-8,37.57276909,127.0365661,738.5,,,,,,2000-07-31,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00023,장일,어린이공원,,서울특별시 동대문구 장안동 164-1,37.5698546,127.0651081,992,,,,,,2000-07-31,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00024,아름,어린이공원,,서울특별시 동대문구 휘경동 43-275,37.5868279,127.0693157,1116,,,,,,2000-07-31,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00025,동산,어린이공원,,서울특별시 동대문구 답십리동 998-1,37.5668782,127.0575108,1359.2,,,,,,2002-05-11,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00026,용두희망,어린이공원,,서울특별시 동대문구 용두동 715,37.58018269,127.0267395,1291,,,,,,2004-11-20,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00027,방아다리,어린이공원,,서울특별시 동대문구 제기동 132-1,37.5851297,127.034885,1537,,,,,,2006-02-02,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00028,용두,근린공원,,서울특별시 동대문구 용두동 34-1,37.57324573,127.0401114,17182,,,,야외공연장,,2006-11-09,서울특별시 동대문구청,02-2127-4775,2025-06-09
11230-00029,텃골,근린공원,,서울특별시 동대문구 전농동 553-1,37.5775463,127.051609,5282.7,,,,,,2007-04-24,서울특별시 동대문구청,02-2127-4775,2025-06-09
11230-00030,새샘,근린공원,,서울특별시 동대문구 답십리동 294-69,37.5689696,127.0549292,8910.1,,,,,,2007-11-01,서울특별시 동대문구청,02-2127-4775,2025-06-09
11230-00031,장령당,소공원,,서울특별시 동대문구 답십리동 1004-4,37.5697319,127.0534939,1424.1,,,,,,2007-11-01,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00032,휘봉,어린이공원,,서울특별시 동대문구 휘경동 43-275,37.58689393,127.069321,1398,,,,,,2010-05-13,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00033,꿈동산,어린이공원,,서울특별시 동대문구 답십리동 1002-1,37.57329025,127.0458182,1570.7,,,,,,2010-08-12,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00034,작은언덕,소공원,,서울특별시 동대문구 회기동 351-6,37.5893275,127.0540547,400,,,,,,2011-05-30,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00035,아름드리,어린이공원,,서울특별시 동대문구 전농동 688-7,37.57902483,127.0596823,2626.5,,,,,,2011-06-15,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00036,선농단,역사공원,,서울특별시 동대문구 제기동 274-1,37.58118377,127.0318885,3933,,,,,,2012-08-23,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00037,내길,소공원,,서울특별시 동대문구 휘경동 368-4,37.59029026,127.0650995,514.9,,,,,,2012-09-27,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00038,진달래,어린이공원,,서울특별시 동대문구 휘경동 49-384,37.58449851,127.0686626,2345,,,,,,2014-12-04,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00039,솔바람,소공원,,서울특별시 동대문구 용두동 794-1,37.57991757,127.030411,1763.2,,,,,,2015-04-16,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00040,샛말,어린이공원,,서울특별시 동대문구 전농동 695-1,37.577490,127.0501308,2545,,,,,,2008-09-11,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00041,새움,어린이공원,,서울특별시 동대문구 답십리동 1009-1,37.57076016,127.0486741,2107,,,,,,2006-04-06,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00042,휘경,어린이공원,,서울특별시 동대문구 휘경동 372-2,37.59351092,127.0678028,3426.3,,,,,,2006-10-19,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00043,장이,소공원,,서울특별시 동대문구 장안동 587-1,37.57441814,127.0705664,1403.6,,,,,,2010-07-22,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00044,휘경마당,소공원,,서울특별시 동대문구 휘경동 375-1,37.59108223,127.0611301,654,,,,,,2005-12-22,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00045,용두5구역,어린이공원,,서울특별시 동대문구 용두동 795-2,37.57114658,127.0285473,4063,,,,,,2007-06-21,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00046,용두6구역,소공원,,서울특별시 동대문구 용두동 765-12,37.5789782,127.026565,1865,,,,,,2008-04-10,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00047,용두6구역 대체공원,소공원,,서울특별시 동대문구 답십리동 53-43,37.57234275,127.0583286,142,,,,,,2020-03-26,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00048,간데메,근린공원,,서울특별시 동대문구 답십리동 471,37.57278098,127.0490643,15179.7,,,,,,1997-03-03,서울특별시 동대문구청,02-2127-4398,2025-06-09
11230-00049,푸르미르,기타(가로공원),,서울특별시 동대문구 용두동 798-2,37.57786417,127.0431956,3303.9,,,,,,2009-02-19,서울특별시 동대문구청,02-2127-4776,2025-06-09
11230-00049,한별,어린이공원,,서울특별시 동대문구 용두동 795-1,37.571552,127.0281015,1857.2,,,,,,2010-09-30,서울특별시 동대문구청,02-2127-4776,2025-06-09
