관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11545-00029,소망,어린이공원,서울특별시 금천구 독산로75길 12-7,서울특별시 금천구 독산동 196-8,37.46936829,126.9016706,998,,조합놀이대+그네+회전놀이대+흔들그릇,음수대,,정심경로당,1971-11-12,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00030,남서울,어린이공원,,서울특별시 금천구 시흥동 986-2,37.448336,126.902123,1155.7,게이트볼장,,음수대,,CCTV,1971-11-22,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00031,새재미,어린이공원,서울특별시 금천구 독산로39길 16,서울특별시 금천구 시흥동 855,37.45884579,126.904239,1185.2,,조합놀이대+흔들놀이+그네,,,새재미경로당+CCTV,1977-03-16,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00032,해태,어린이공원,,서울특별시 금천구 시흥동 871-24,37.457773,126.901866,962.6,,조합놀이대+흔들놀이+그네+시소,,,CCTV,2004-11-10,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00033,부장천,어린이공원,서울특별시 금천구 금하로 668,서울특별시 금천구 시흥동 893,37.45266794,126.9044062,944,,조합놀이대+흔들놀이+그네+시소,,,,1971-11-12,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00034,풍림,어린이공원,,서울특별시 금천구 시흥동 1026-3,37.44783408,126.9017969,2195,,조합놀이대+흔들놀이+시소,음수대,,CCTV,1971-11-12,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00035,중앙,어린이공원,,서울특별시 금천구 시흥동 1027-2,37.44641126,126.9016027,1515,배드민턴장,조합놀이대+그네,음수대,,,1971-11-22,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00036,꾸러기,어린이공원,,서울특별시 금천구 시흥동 943-16,37.44316993,126.905877,359.4,,조합놀이대+그네,음수대,,CCTV,1971-11-12,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00037,비둘기,어린이공원,,서울특별시 금천구 시흥동 947-4,37.441597,126.906264,985.2,,조합놀이대+그네+시소+흔들놀이,음수대,,CCTV,1971-11-12,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00038,까치,어린이공원,,서울특별시 금천구 시흥동 959-2,37.439645,126.904994,925.3,,조합놀이대+그네+시소+흔들놀이,음수대,,CCTV,1971-11-12,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00039,진달래,어린이공원,,서울특별시 금천구 시흥동 970-3,37.434878,126.904883,992.2,,조합놀이대+그네+모래테이블+자가발전자전거,음수대,,CCTV,1987-08-27,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00040,단군,어린이공원,,서울특별시 금천구 시흥동 169-21,37.45569721,126.9086585,250,,조합놀이대,,,,1977-12-31,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00041,산장,어린이공원,,서울특별시 금천구 시흥동 3-17,37.46089265,126.9124998,678,,조합놀이대+그네+흔들놀이+모래테이블+자가발전자전거,음수대,,,1971-12-10,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00042,장미,어린이공원,,서울특별시 금천구 시흥동 3-82,37.46163335,126.912238,1207,,조합놀이대+흔들놀이+모래테이블,음수대,,CCTV,1973-01-23,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00043,신흥,어린이공원,,서울특별시 금천구 시흥동 4-128,37.45990738,126.907849,312,,조합놀이대+흔들놀이,,,,1971-11-12,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00044,효봉,어린이공원,,서울특별시 금천구 시흥동 4-28,37.46069907,126.910507,503,,조합놀이대,,,,2004-11-10,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00045,송록,어린이공원,,서울특별시 금천구 시흥동 791-35,37.46134022,126.906169,947.1,,조합놀이대,,,CCTV,1973-01-23,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00046,느티나무,어린이공원,,서울특별시 금천구 시흥동 817,37.45613382,126.906735,939.2,,조합놀이대+흔들놀이+다람쥐통나무터널,음수대,,CCTV,1977-03-16,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00047,은행,어린이공원,서울특별시 금천구 금하로 689-2,서울특별시 금천구 시흥동 836,37.45204371,126.9071079,865,,조합놀이대+그네+흔들놀이,화장실,,CCTV,1973-01-23,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00048,별장길,어린이공원,,서울특별시 금천구 시흥동 925-32,37.448147,126.908596,971.4,,조합놀이대+그네+흔들놀이+시소+모래테이블+회전의자,음수대,,CCTV,1973-01-23,서울특별시 금천구청,02-2627-1654,2025-08-14
11545-00049,금나래중앙,문화공원,서울특별시 금천구 시흥대로79길 53,서울특별시 금천구 독산동 1151,37.45807525,126.8949359,16331.3,,,화장실+음수대,,커뮤니티센터+ CCTV,2013-08-22,서울특별시 금천구청,02-2627-1653,2025-08-14
11545-00050,도하,소공원,,서울특별시 금천구 독산동 1149,37.458753,126.8953896,3057.7,,조합놀이대,음수대,,CCTV,2013-08-22,서울특별시 금천구청,02-2627-1664,2025-08-14
11545-00051,박미사랑,소공원,,서울특별시 금천구 시흥동 963-1,37.43762998,126.904519,2162.6,,,음수대,,CCTV,2017-01-05,서울특별시 금천구청,02-2627-1664,2025-08-14
11545-00052,독산,문화공원,,서울특별시 금천구 독산동 1160-2,37.46391741,126.8926887,1011.1,,,,청소년 문화의 집,CCTV,2017-09-29,서울특별시 금천구청,02-2627-1655,2025-08-14
